source_id,type,flux_band1,log_flux_band1,flux_band2,log_flux_band2,flux_band3,log_flux_band3,flux_band4,log_flux_band4,flux_band5,log_flux_band5,hr1,hr2,hr3,hr4,extent,log_extent,variability,ra,dec,recon_error,error_sigma,xmm_class
12172,anomaly,2.195543653461118e-12,-11.6585,1.940058228579206e-12,-11.7122,6.7338866712620615e-12,-11.1717,5.88497981328811e-12,-11.2303,2.309759940278032e-12,-11.6364,-0.0618,0.5527,-0.0673,-0.4363,0.547,-0.2624,28.799,69.19246,76.76113,0.49607444,7.4849687,extreme_variable
19499,anomaly,6.368899402848246e-14,-13.1959,6.59216942090903e-14,-13.181,1.145185615351052e-14,-13.9411,3.843683942882153e-15,-14.4153,4.625702524066375e-14,-13.3348,0.0172,-0.704,-0.4974,0.8466,0.362,-0.4414,23.017,101.00495,79.46328,0.4957772,7.479892,extreme_variable
2164,anomaly,4.629045128994363e-13,-12.3345,5.887325345905019e-13,-12.2301,3.3762670204112446e-12,-11.4716,2.739222439364866e-13,-12.5624,8.518416599757054e-14,-13.0696,0.1196,0.703,-0.8499,-0.5256,1.687,0.2272,24.065,176.1423,-80.24422,0.49461818,7.460096,extreme_variable
79559,anomaly,6.8613697738133e-12,-11.1636,1.7091857673329134e-11,-10.7672,7.916474680899728e-12,-11.1015,3.154058689546476e-11,-10.5011,5.914636101756164e-12,-11.2281,0.4271,-0.3669,0.5987,-0.6842,2.229,0.3481,10.327,194.91268,67.34773,0.49449253,7.4579496,extreme_variable
27458,anomaly,3.085679492207013e-12,-11.5106,6.031613405295617e-12,-11.2196,4.863941431526887e-12,-11.313,1.5128841415882585e-11,-10.8202,2.2685311971774006e-12,-11.6443,0.3231,-0.1072,0.5134,-0.7392,2.768,0.4421,13.155,352.80275,72.15421,0.4940184,7.449852,extreme_variable
36119,anomaly,3.2449174273853486e-12,-11.4888,3.3845427040107063e-12,-11.4705,3.4685416574712567e-12,-11.4599,1.114558136290541e-11,-10.9529,8.157092738805889e-12,-11.0885,0.0211,0.0123,0.5253,-0.1548,0.315,-0.5015,25.761,59.02623,-69.77215,0.49401316,7.4497623,extreme_variable
21574,anomaly,1.9992097200337903e-12,-11.6991,1.2114814556022642e-11,-10.9167,6.319834675845363e-13,-12.1993,4.189639221941553e-12,-11.3778,3.916630908722477e-12,-11.4071,0.7167,-0.9008,0.7379,-0.0337,2.915,0.4646,13.204,10.70849,31.50023,0.49347496,7.44057,extreme_variable
33349,anomaly,5.738032676543499e-15,-14.2412,6.331756795907701e-15,-14.1985,2.9407196708528603e-15,-14.5315,1.4486653313035303e-15,-14.839,1.8409477993381754e-14,-13.735,0.0492,-0.3657,-0.3399,0.8541,2.41,0.3821,25.593,325.11206,31.91759,0.4934114,7.439484,extreme_variable
95942,ulx,1.576735208419008e-12,-11.8022,1.2290558113348816e-12,-11.9104,1.0737986164868104e-12,-11.9691,1.0147066875495817e-12,-11.9937,3.8786493950297585e-13,-12.4113,-0.1239,-0.0674,-0.0283,-0.4469,0.131,-0.8821,3.524,77.86662,16.82322,0.4928152,7.4293013,unclassified
17504,anomaly,1.818296771596642e-14,-13.7403,3.5635850892902564e-15,-14.4481,5.290272459990844e-15,-14.2765,4.220462379378996e-15,-14.3746,3.720027958495895e-14,-13.4295,-0.6723,0.195,-0.1125,0.7962,1.608,0.2063,12.217,131.22423,31.88137,0.49242195,7.4225845,extreme_variable
58406,anomaly,3.672489559599483e-14,-13.435,1.6887851847748696e-14,-13.7724,2.4312505176881194e-14,-13.6142,2.889096069349413e-15,-14.5392,7.231866372855132e-14,-13.1407,-0.37,0.1802,-0.7876,0.9232,0.417,-0.3795,25.496,85.14963,-16.56577,0.49195677,7.4146395,extreme_variable
66916,anomaly,1.8436297095787846e-11,-10.7343,1.4798654562578415e-12,-11.8298,9.671099729738893e-12,-11.0145,3.689487429190978e-11,-10.433,4.266835458811614e-12,-11.3699,-0.8514,0.7346,0.5846,-0.7927,1.212,0.0834,20.58,17.33181,-8.83626,0.49113783,7.400652,extreme_variable
54929,anomaly,2.0173212305818253e-12,-11.6952,1.142925350498864e-12,-11.942,7.0076546854956685e-12,-11.1544,1.4087287522431579e-11,-10.8512,5.799666012027139e-12,-11.2366,-0.2767,0.7195,0.3356,-0.4167,1.514,0.18,24.21,338.9802,38.07936,0.49107736,7.399619,extreme_variable
93085,anomaly,1.6623084103342373e-13,-12.7793,3.08165573147083e-13,-12.5112,3.579577252056229e-12,-11.4462,7.196942106588469e-13,-12.1429,2.396136446941002e-13,-12.6205,0.2992,0.8415,-0.6652,-0.5004,2.396,0.3795,24.328,344.18877,73.42899,0.49059942,7.391456,extreme_variable
57231,anomaly,1.7105513195447852e-14,-13.7669,6.043283321723142e-14,-13.2187,1.975959701323533e-14,-13.7042,2.1349823550172782e-15,-14.6706,5.002747520747313e-15,-14.3008,0.5588,-0.5072,-0.805,0.4018,2.888,0.4606,11.42,73.12287,84.78311,0.49057356,7.391014,extreme_variable
67274,anomaly,5.668476973122979e-15,-14.2465,7.910953941977748e-15,-14.1018,5.508161441209146e-14,-13.259,6.410292486128313e-15,-14.1931,4.966288082229962e-14,-13.304,0.1651,0.7488,-0.7915,0.7714,2.598,0.4146,15.379,99.30554,84.42101,0.489654,7.3753085,extreme_variable
2480,anomaly,1.349093444594403e-13,-12.87,2.886616154431184e-12,-11.5396,2.1800910291716564e-12,-11.6615,3.7154666935534966e-13,-12.43,4.2064092749182474e-13,-12.3761,0.9107,-0.1394,-0.7088,0.062,0.265,-0.5773,27.102,173.16553,-88.65666,0.4893485,7.3700905,extreme_variable
94436,anomaly,7.847584852118048e-15,-14.1053,3.0062085341261824e-14,-13.522,2.945113021493174e-14,-13.5309,7.357278217958473e-15,-14.1333,6.59634734275116e-14,-13.1807,0.586,-0.0103,-0.6002,0.7993,0.315,-0.5015,25.55,301.80953,44.06919,0.4880877,7.348556,extreme_variable
29153,anomaly,2.384456973655576e-12,-11.6226,8.922930363644593e-13,-12.0495,3.5307366831282457e-13,-12.4521,1.7102208390569349e-12,-11.7669,3.9289614593617587e-13,-12.4057,-0.4554,-0.433,0.6578,-0.6264,0.795,-0.0999,12.039,299.68496,13.3647,0.4869459,7.329054,extreme_variable
64338,anomaly,8.469457254857685e-14,-13.0721,7.03160259480769e-13,-12.1529,4.987406973906677e-14,-13.3021,9.611964597111442e-14,-13.0172,2.020866573676834e-13,-12.6945,0.785,-0.8675,0.3168,0.3553,0.174,-0.7589,18.243,287.23413,88.59454,0.48610255,7.3146496,extreme_variable
76884,anomaly,4.902433928306666e-13,-12.3096,3.672936273202135e-12,-11.435,1.0369233197887366e-12,-11.9843,6.0416742140582225e-12,-11.2188,4.735334633110808e-13,-12.3246,0.7645,-0.5597,0.707,-0.8546,1.865,0.2707,12.119,126.70666,22.11749,0.48604545,7.3136744,extreme_variable
45935,anomaly,9.841217627212857e-15,-14.007,6.877825395185141e-15,-14.1625,2.6909241017148925e-15,-14.5701,4.076598473834989e-15,-14.3897,1.4462641419844402e-14,-13.8398,-0.1772,-0.4376,0.2048,0.5602,1.947,0.2895,14.146,15.42782,-17.26066,0.48562887,7.3065596,extreme_variable
39543,anomaly,4.697277817047836e-14,-13.3282,2.9912190981815533e-13,-12.5242,2.1143212900819923e-13,-12.6748,7.5210010129756e-14,-13.1237,4.6662856462967455e-14,-13.331,0.7286,-0.1718,-0.4752,-0.2342,0.186,-0.7306,29.021,210.01667,-24.56794,0.48539084,7.302494,extreme_variable
71741,anomaly,7.96673082425121e-14,-13.0987,3.032176222193914e-13,-12.5182,1.990432069382349e-14,-13.7011,9.336649887126936e-14,-13.0298,3.2434509835483664e-13,-12.489,0.5839,-0.8768,0.6486,0.553,0.26,-0.5857,26.996,3.03056,62.68603,0.48491102,7.2942986,compton_thick_candidate
82303,anomaly,8.02067865911216e-15,-14.0958,1.6627596862561846e-14,-13.7792,4.3067879879313624e-14,-13.3658,4.1695241405489005e-15,-14.3799,2.869703497802315e-14,-13.5422,0.3492,0.4429,-0.8235,0.7463,2.237,0.3497,13.646,259.83398,-34.1855,0.48449802,7.287245,extreme_variable
466,anomaly,2.312269613992858e-13,-12.636,2.7734997710567667e-12,-11.557,3.8784360473198895e-12,-11.4113,4.632646951895795e-13,-12.3342,1.1741884566361426e-11,-10.9303,0.8461,0.1661,-0.7866,0.9241,2.575,0.4108,29.137,1.33908,-46.52888,0.48210925,7.2464447,ultra_hard_spectrum
62499,anomaly,1.9037530104340106e-12,-11.7204,2.880901436732146e-12,-11.5405,5.128670784272673e-12,-11.29,5.2457084992863675e-12,-11.2802,9.093550926703671e-13,-12.0413,0.2042,0.2806,0.0113,-0.7045,2.3,0.3617,24.939,347.01457,80.58045,0.4819572,7.2438474,extreme_variable
92289,anomaly,1.3805954102279477e-13,-12.8599,4.329680046104891e-12,-11.3635,2.0795622833091615e-12,-11.682,7.088203306980983e-13,-12.1495,8.307093097634768e-13,-12.0806,0.9382,-0.3511,-0.4916,0.0792,2.866,0.4573,10.687,102.62818,50.73432,0.48179796,7.241128,extreme_variable
82796,anomaly,1.44223924867678e-13,-12.841,1.3059151831268407e-12,-11.8841,7.298228058910145e-13,-12.1368,2.221406462073671e-14,-13.6534,7.960876554035589e-14,-13.099,0.8011,-0.283,-0.9409,0.5637,1.119,0.0489,14.081,213.75939,-31.98861,0.48126063,7.2319503,extreme_variable
74654,anomaly,4.595375969164105e-13,-12.3377,8.860366159899334e-13,-12.0525,4.503677830021862e-14,-13.3464,2.4044965343720277e-13,-12.619,2.213515553783813e-13,-12.6549,0.317,-0.9033,0.6845,-0.0414,0.647,-0.189,11.827,16.04597,-55.3795,0.4801727,7.2133684,extreme_variable
64422,anomaly,3.0248689866679426e-13,-12.5193,4.932682656197592e-13,-12.3069,1.726346189709924e-12,-11.7629,7.266373156087555e-14,-13.1387,1.0639926629840527e-13,-12.9731,0.2397,0.5555,-0.9192,0.1884,0.127,-0.8969,25.563,223.79569,-87.56333,0.47994518,7.2094827,extreme_variable
63764,anomaly,4.713168904230365e-13,-12.3267,6.186874952438271e-13,-12.2085,2.2107809153698966e-13,-12.6555,7.825486921052209e-13,-12.1065,2.2318560299840106e-12,-11.6513,0.1352,-0.4735,0.5594,0.4808,2.518,0.4011,19.88,28.64587,-40.24147,0.4778824,7.17425,compton_thick_candidate
80929,anomaly,6.033326534505939e-14,-13.2194,6.629350113671867e-14,-13.1785,1.2951259235077088e-13,-12.8877,2.026459545452976e-14,-13.6933,2.7854218528894945e-13,-12.5551,0.0471,0.3229,-0.7294,0.8644,2.802,0.4475,11.864,144.14447,62.65,0.47656256,7.1517076,extreme_variable
71381,anomaly,6.97328361404101e-12,-11.1566,2.2721941236800607e-12,-11.6436,9.467805193637589e-12,-11.0238,3.122459212315892e-12,-11.5055,6.733945772905738e-13,-12.1717,-0.5085,0.6129,-0.504,-0.6452,2.311,0.3638,19.549,358.73767,-37.74122,0.47645697,7.1499043,extreme_variable
2514,anomaly,1.7866528862354747e-14,-13.748,6.473632435610721e-14,-13.1889,1.4511527079935207e-13,-12.8383,2.614696850009562e-13,-12.5826,3.3347974486150134e-13,-12.4769,0.5674,0.383,0.2862,0.121,0.373,-0.4281,3.637,184.16889,41.58199,0.4760884,7.143609,monotonically_rising
25970,anomaly,8.312569644990662e-13,-12.0803,9.864574943510593e-12,-11.0059,4.42024925756399e-12,-11.3546,4.8726168060576965e-12,-11.3122,2.6336840556914635e-11,-10.5794,0.8446,-0.3811,0.0487,0.6877,1.974,0.2953,15.048,36.62967,-76.89331,0.4740916,7.1095037,ultra_hard_spectrum
16853,anomaly,1.1338160408838192e-12,-11.9455,1.9349855253585036e-13,-12.7133,3.2114722777798245e-13,-12.4933,3.174241948819449e-14,-13.4984,1.3277239254700522e-12,-11.8769,-0.7084,0.248,-0.8201,0.9533,0.376,-0.4249,21.326,3.1981,1.78911,0.4736243,7.1015224,extreme_variable
37195,anomaly,1.826676474785305e-14,-13.7383,1.5456350899646608e-14,-13.8109,3.6310106366567e-14,-13.44,3.505332186037864e-14,-13.4553,1.118483375268594e-14,-13.9514,-0.0833,0.4028,-0.0176,-0.5162,4.029,0.6052,2.719,111.1556,-12.46192,0.4707868,7.0530586,unclassified
33797,agn,9.344242585960774e-17,-16.0295,7.66504710370199e-16,-15.1155,2.406033585186029e-14,-13.6187,1.5590204016578497e-14,-13.8071,6.429758266268911e-15,-14.1918,0.7827,0.9383,-0.2136,-0.416,0.301,-0.5218,2.142,293.87746,76.7781,0.47057876,7.0495048,unclassified
15919,anomaly,3.235755136600505e-12,-11.49,6.189873344752034e-13,-12.2083,3.702493138389498e-12,-11.4315,1.6274064252381563e-13,-12.7885,1.6838540562527508e-12,-11.7737,-0.6788,0.7135,-0.9158,0.8237,0.51,-0.2928,15.664,65.17734,89.65762,0.4703286,7.0452323,extreme_variable
20760,anomaly,1.5077862872696398e-11,-10.8217,4.201685423317062e-12,-11.3766,1.2357208294743316e-12,-11.9081,7.36244935149391e-13,-12.133,1.6698326800689686e-11,-10.7773,-0.5641,-0.5455,-0.2533,0.9155,2.013,0.3039,16.474,148.68973,37.72159,0.46957234,7.0323153,super_soft_source
26763,anomaly,8.574361591140913e-13,-12.0668,4.507276575913208e-12,-11.3461,3.924005460991525e-12,-11.4063,3.0244804141166897e-12,-11.5193,8.781018867146387e-12,-11.0565,0.6803,-0.0692,-0.1295,0.4876,2.188,0.3401,10.061,33.76163,42.65198,0.4694284,7.0298567,extreme_variable
88940,anomaly,1.8715600310712158e-11,-10.7278,2.0482983048855248e-11,-10.6886,5.5520067249478065e-12,-11.2556,9.14245341707215e-12,-11.0389,4.459142988944457e-11,-10.3507,0.0451,-0.5735,0.2443,0.6597,0.08,-1.0,21.569,35.88213,-66.88591,0.4692194,7.026287,extreme_variable
66540,anomaly,3.2222456772964064e-14,-13.4918,7.506439354483105e-14,-13.1246,1.0284398834493284e-14,-13.9878,2.023955142535442e-13,-12.6938,9.96404146507227e-14,-13.0016,0.3993,-0.759,0.9033,-0.3402,1.832,0.2629,10.927,312.89846,-9.08349,0.46875492,7.018354,extreme_variable
1480,anomaly,1.440952585571449e-12,-11.8414,2.319763785569539e-12,-11.6346,1.1945995288451916e-12,-11.9228,7.636612274071933e-12,-11.1171,2.2546863780932103e-12,-11.6469,0.2337,-0.3202,0.7295,-0.5441,0.84,-0.0755,23.191,208.21321,-83.2937,0.46760678,6.998744,extreme_variable
92302,anomaly,2.9357337709522876e-13,-12.5323,2.502070075630214e-12,-11.6017,2.1587668026771423e-13,-12.6658,1.3976587787424632e-12,-11.8546,1.6302578751023947e-13,-12.7877,0.79,-0.8411,0.7324,-0.7911,0.738,-0.1317,14.096,63.14913,9.77366,0.46753126,6.997454,extreme_variable
61914,anomaly,2.537012838423751e-12,-11.5957,1.4487661301684468e-11,-10.839,4.9744131799431496e-12,-11.3033,1.8100094945912493e-11,-10.7423,9.861570496977517e-13,-12.0061,0.702,-0.4888,0.5688,-0.8967,1.906,0.2801,10.66,56.99164,63.02212,0.46729502,6.993419,extreme_variable
14333,anomaly,2.8736008036065384e-12,-11.5416,2.8915277196417334e-12,-11.5389,7.524196571600223e-12,-11.1235,1.2759870490699035e-11,-10.8942,4.75366255338198e-12,-11.323,0.0031,0.4448,0.2581,-0.4571,0.371,-0.4312,15.386,328.31957,37.9208,0.4643638,6.943354,extreme_variable
21186,anomaly,1.2377431660695357e-14,-13.9074,2.928632817554739e-14,-13.5333,1.001066150692719e-15,-14.9995,1.3483390705365513e-14,-13.8702,1.0459045162378187e-14,-13.9805,0.4058,-0.9339,0.8618,-0.1263,1.901,0.2789,12.821,27.41979,74.79501,0.46415976,6.939869,extreme_variable
79421,anomaly,6.759013167576375e-14,-13.1701,5.221998579353022e-14,-13.2822,6.255543708846483e-14,-13.2037,2.9165399213673707e-15,-14.5351,3.169781378801506e-14,-13.499,-0.1283,0.09,-0.9109,0.8315,0.973,-0.0117,12.836,201.59739,59.13144,0.46408775,6.938639,extreme_variable
53839,anomaly,7.229631059472945e-13,-12.1409,5.094759272587913e-13,-12.2929,4.751748633528292e-13,-12.3231,2.4599913212427658e-12,-11.6091,1.839189980182279e-12,-11.7354,-0.1732,-0.0348,0.6762,-0.1444,2.004,0.3019,12.321,136.38422,63.25603,0.4637531,6.9329233,extreme_variable
94722,anomaly,5.085956400818661e-11,-10.2936,8.602954421752873e-11,-10.0654,5.270289741852123e-13,-12.2782,4.825912454224871e-14,-13.3164,5.778899552730769e-15,-14.2382,0.2569,-0.9878,-0.8322,-0.7861,1.93,0.2856,3.745,325.58084,-57.79524,0.46267048,6.914432,super_luminous
54308,anomaly,2.9441084851324043e-12,-11.531,3.614571249853507e-13,-12.4419,4.3353311850839526e-13,-12.363,2.1611299286816505e-12,-11.6653,1.7385462294280512e-12,-11.7598,-0.7813,0.0907,0.6658,-0.1084,0.05,-1.0,14.669,260.23101,-6.77528,0.4624002,6.909816,extreme_variable
96782,anomaly,1.4598230663609815e-12,-11.8357,4.013685216909913e-12,-11.3965,1.65134636711987e-11,-10.7822,2.3978830768918687e-12,-11.6202,7.395611760800739e-13,-12.131,0.4666,0.6089,-0.7464,-0.5286,1.643,0.2156,24.383,139.95519,5.44491,0.46224687,6.907197,extreme_variable
75805,anomaly,2.1052033826231013e-14,-13.6767,1.280230151031039e-13,-12.8927,1.4828681471881068e-14,-13.8289,1.22196817389786e-13,-12.9129,2.5217616612891718e-14,-13.5983,0.7176,-0.7924,0.7836,-0.6579,2.939,0.4681,11.418,232.03802,76.86635,0.4615202,6.8947854,extreme_variable
1117,anomaly,1.8871310913843823e-11,-10.7242,3.1182981867944048e-12,-11.5061,2.204776736266659e-11,-10.6566,1.3800560717825722e-11,-10.8601,2.0317579240833957e-12,-11.6921,-0.7164,0.7522,-0.2301,-0.7433,0.234,-0.6301,17.147,218.38401,-56.57019,0.4611659,6.8887343,extreme_variable
14491,anomaly,3.674505294553296e-12,-11.4348,1.2584272440753608e-12,-11.9002,9.866347634714468e-14,-13.0058,1.2155679531132524e-12,-11.9152,9.01348142248809e-13,-12.0451,-0.4898,-0.8546,0.8499,-0.1484,2.568,0.4095,23.445,159.31386,-61.9401,0.46107364,6.8871584,extreme_variable
64859,anomaly,1.3979081472326808e-12,-11.8545,4.64504283049585e-12,-11.333,4.0053626028693014e-12,-11.3974,5.211149154913191e-13,-12.2831,2.55493986021214e-12,-11.5926,0.5373,-0.0739,-0.7697,0.6612,0.048,-1.0,22.442,216.21267,-80.5284,0.46046227,6.876716,extreme_variable
52299,anomaly,5.893739910603794e-15,-14.2296,7.159487288023279e-14,-13.1451,3.642599534498555e-14,-13.4386,8.874413352539042e-15,-14.0519,3.1754254653806525e-14,-13.4982,0.8479,-0.3256,-0.6082,0.5631,2.297,0.3612,21.29,96.01163,24.21195,0.46029472,6.8738546,extreme_variable
60148,anomaly,1.0913080379327195e-11,-10.9621,1.2151132217823547e-11,-10.9154,5.700873257281964e-12,-11.2441,1.3063666450263261e-11,-10.8839,3.5939858852110008e-12,-11.4444,0.0537,-0.3613,0.3924,-0.5685,0.197,-0.7054,14.976,221.7275,-45.99987,0.46019801,6.872203,extreme_variable
2573,agn,4.89421826245965e-17,-16.3103,3.115772723172719e-16,-15.5064,2.9774895881162066e-14,-13.5261,2.1454658016209666e-14,-13.6685,7.85532483885641e-15,-14.1048,0.7285,0.9793,-0.1624,-0.464,0.262,-0.581,2.452,185.20769,21.45277,0.45976233,6.8647614,unclassified
72854,anomaly,9.549998480034084e-12,-11.02,2.1263784802654457e-12,-11.6724,8.315035214930032e-12,-11.0801,2.0906970586994564e-11,-10.6797,6.443594670616202e-12,-11.1909,-0.6358,0.5927,0.4309,-0.5288,0.718,-0.1437,23.271,136.11122,41.65611,0.458967,6.851177,extreme_variable
9678,anomaly,4.407154164499219e-13,-12.3558,1.2265408472957778e-13,-12.9113,1.0587238848615087e-12,-11.9752,5.5164767900969925e-14,-13.2583,4.4715086825978443e-13,-12.3495,-0.5646,0.7924,-0.901,0.7804,1.241,0.0937,15.336,244.26581,-28.00025,0.45853087,6.843728,extreme_variable
55845,anomaly,1.6002361212057924e-12,-11.7958,7.862546134488629e-12,-11.1044,3.714846625763422e-12,-11.4301,5.209930301387588e-13,-12.2832,7.993068533266917e-12,-11.0973,0.6618,-0.3583,-0.754,0.8776,1.053,0.0226,17.138,234.46293,65.31813,0.45830044,6.8397923,extreme_variable
35624,anomaly,5.753184170214139e-12,-11.2401,5.228404489778314e-13,-12.2816,3.8181856126044866e-13,-12.4181,4.630132589700903e-13,-12.3344,4.975073619895742e-12,-11.3032,-0.8334,-0.1559,0.0961,0.8297,0.938,-0.0278,11.241,351.36598,-53.72709,0.4582379,6.838724,extreme_variable
29173,anomaly,9.158896317064503e-13,-12.0382,4.8488898513381644e-12,-11.3144,2.7222501398856888e-12,-11.5651,2.4844987795743783e-11,-10.6048,1.4825066073251292e-12,-11.829,0.6822,-0.2809,0.8025,-0.8874,1.656,0.219,15.88,121.0041,-21.58447,0.45793837,6.833608,extreme_variable
37016,anomaly,1.5016378019560028e-12,-11.8234,1.719486441807386e-11,-10.7646,2.913282330439297e-12,-11.5356,2.2368665911811414e-11,-10.6504,2.101332551370816e-12,-11.6775,0.8394,-0.7102,0.7695,-0.8283,0.579,-0.2376,21.291,138.44585,-41.83724,0.4563992,6.8073196,extreme_variable
76285,anomaly,4.8642836281983116e-14,-13.313,1.00074464216108e-14,-13.9997,6.520723781194718e-13,-12.1857,5.1065623371786967e-14,-13.2919,2.375365738859091e-13,-12.6243,-0.6587,0.9698,-0.8547,0.6461,1.402,0.1468,28.316,106.94558,42.53866,0.45565423,6.7945952,extreme_variable
91343,anomaly,1.3171634488098585e-14,-13.8804,4.263778673792978e-14,-13.3702,1.3944207565806155e-14,-13.8556,1.727308655329652e-14,-13.7626,6.665338191469549e-14,-13.1762,0.528,-0.5071,0.1066,0.5884,1.484,0.1715,11.05,87.39834,-32.28846,0.45513886,6.785793,extreme_variable
57134,anomaly,1.5683579700604026e-14,-13.8046,2.008609391199096e-14,-13.6971,3.4584327526900166e-14,-13.4611,2.6764519464431014e-14,-13.5724,2.240436765622862e-14,-13.6497,0.1231,0.2652,-0.1275,-0.0887,4.505,0.6537,4.61,250.28515,-45.35185,0.4549235,6.782115,unclassified
34294,anomaly,1.503188083802848e-11,-10.823,1.2409881496205527e-11,-10.9062,9.195337603960902e-12,-11.0364,2.6465781203346884e-12,-11.5773,1.9192653070759754e-11,-10.7169,-0.0955,-0.1488,-0.553,0.7576,2.784,0.4447,11.887,22.8353,35.25946,0.45480046,6.780013,extreme_variable
20039,anomaly,5.684381673010816e-14,-13.2453,6.594088508961288e-14,-13.1808,8.323736050974353e-14,-13.0797,1.9114970712213196e-14,-13.7186,3.370765526881341e-13,-12.4723,0.0741,0.1159,-0.6265,0.8927,2.697,0.4309,12.652,23.52895,-43.92532,0.45441225,6.7733827,extreme_variable
43882,anomaly,1.0459816139881905e-14,-13.9805,9.119575686362788e-14,-13.04,2.8344475387087475e-14,-13.5475,1.6007208660412634e-14,-13.7957,4.704168613624193e-14,-13.3275,0.7942,-0.5258,-0.2782,0.4922,0.299,-0.525,11.161,229.5067,77.43122,0.45382342,6.763325,extreme_variable
59944,anomaly,3.874614544562032e-12,-11.4118,2.6684125672076547e-12,-11.5737,7.194706164384458e-13,-12.143,2.1841651465411087e-12,-11.6607,1.9712256601373942e-12,-11.7053,-0.1843,-0.5753,0.5044,-0.0512,1.401,0.1465,29.151,84.18536,-26.07706,0.45344046,6.7567844,extreme_variable
85652,anomaly,2.59752736351331e-12,-11.5854,3.917742199293348e-12,-11.407,2.4912568153123992e-11,-10.6036,2.5057485100963573e-11,-10.6011,2.4714670407912794e-12,-11.607,0.2026,0.7282,0.0029,-0.8204,0.275,-0.5609,16.078,301.7889,-50.03237,0.4527325,6.744693,extreme_variable
36607,anomaly,2.098864430517642e-14,-13.678,3.394380198969972e-14,-13.4692,2.252357888920025e-14,-13.6474,3.701939612195594e-14,-13.4316,8.50653768569136e-15,-14.0702,0.2358,-0.2022,0.2435,-0.6263,9.301,0.9685,4.857,86.5168,33.58866,0.45272663,6.744592,unclassified
76958,anomaly,1.1004225985933916e-14,-13.9584,6.437516442097215e-15,-14.1913,1.3285301367536481e-13,-12.8766,6.250668750730168e-15,-14.2041,3.1696521055051884e-14,-13.499,-0.2618,0.9076,-0.9101,0.6706,2.091,0.3203,18.267,32.63255,-82.82336,0.45242685,6.739472,extreme_variable
