recon_error,ir_error_frac,label,predicted
0.0033292116,0.15767741,normal,normal
0.023447279,0.5727071,normal,normal
0.021236846,0.6229246,normal,normal
0.0032153039,0.5688597,normal,normal
0.011353621,0.18148994,normal,normal
0.013182433,0.53423905,normal,normal
0.024753101,0.49062356,normal,normal
0.0091027655,0.05829303,normal,normal
0.0060901297,0.4297528,normal,normal
0.00700229,0.63921976,normal,normal
0.061558526,0.58805877,normal,normal
0.010042224,0.42446923,normal,normal
0.0015449851,0.13909155,normal,normal
0.0065832487,0.6851554,normal,normal
0.0024331473,0.4131076,normal,normal
0.0044523273,0.32562608,normal,normal
0.0054675965,0.0648441,normal,normal
0.018699793,0.14393213,normal,normal
0.0031905693,0.22112584,normal,normal
0.012081983,0.25118995,normal,normal
0.02686855,0.57338184,normal,normal
0.013810655,0.55069846,normal,normal
0.006527881,0.37307593,normal,normal
0.021519221,0.4681892,normal,normal
0.03625781,0.57974726,normal,normal
0.008450851,0.035424013,normal,normal
0.024290277,0.52978486,normal,normal
0.008234317,0.04390199,normal,normal
0.0025961904,0.09164997,normal,normal
0.0010315176,0.4702642,normal,normal
0.00542149,0.31253296,normal,normal
0.032082304,0.31079292,normal,normal
0.026353505,0.5343581,normal,normal
0.0024254422,0.3375108,normal,normal
0.0055694454,0.3780284,normal,normal
0.002071988,0.22838688,normal,normal
0.0076191914,0.56785905,normal,normal
0.006150865,0.16096283,normal,normal
0.012304113,0.6235812,normal,normal
0.010105832,0.5467675,normal,normal
0.010719348,0.119051695,normal,normal
0.0033813594,0.038034227,normal,normal
0.0010116422,0.16642919,normal,normal
0.0072681415,0.6010901,normal,normal
0.0044586216,0.6205495,normal,normal
0.027799906,0.6068,normal,normal
0.03813176,0.55906343,normal,normal
0.009461468,0.6004726,normal,normal
0.01577231,0.24150829,normal,normal
0.0041141585,0.22823256,normal,normal
0.0019062783,0.45959365,normal,normal
0.009213077,0.37776652,normal,normal
0.007780115,0.30866155,normal,normal
0.00042732072,0.10208308,normal,normal
0.004876079,0.39516667,normal,normal
0.0007696556,0.19706364,normal,normal
0.0032604937,0.6571428,normal,normal
0.012100692,0.13740341,normal,normal
0.019629154,0.3162518,normal,normal
0.007128689,0.5809585,normal,normal
0.041606996,0.56784517,normal,normal
0.007718595,0.043878123,normal,normal
0.024479149,0.52954996,normal,normal
0.00046623827,0.53054994,normal,normal
0.0025506376,0.05575731,normal,normal
0.0042707617,0.15398398,normal,normal
0.048358556,0.43499136,normal,normal
0.0027240624,0.060550954,normal,normal
0.0060246466,0.16050462,normal,normal
0.02336147,0.4384568,normal,normal
0.0009366458,0.60959613,normal,normal
0.00031896215,0.18637647,normal,normal
0.01885744,0.66512346,normal,normal
0.00247722,0.23435912,normal,normal
0.009028873,0.02505961,normal,normal
0.0052989917,0.3382583,normal,normal
0.07290459,0.561234,normal,normal
0.011609524,0.42819706,normal,normal
0.00815581,0.665713,normal,normal
0.005696448,0.3937141,normal,normal
0.013460387,0.4360562,normal,normal
0.02017175,0.31149185,normal,normal
0.009514503,0.15013275,normal,normal
0.030206492,0.4815266,normal,normal
0.009598371,0.30954397,normal,normal
0.010025003,0.5582176,normal,normal
0.01182984,0.51119405,normal,normal
0.012889205,0.63943017,normal,normal
0.0001607102,0.7891298,normal,normal
0.020908277,0.5178225,normal,normal
0.018066399,0.19624753,normal,normal
0.00042540333,0.07006676,normal,normal
0.023233324,0.28302053,normal,normal
0.0019382935,0.054695673,normal,normal
0.004045025,0.61858904,normal,normal
0.0016951234,0.16267598,normal,normal
0.009075775,0.40653107,normal,normal
0.009381292,0.056748375,normal,normal
0.021300096,0.20824684,normal,normal
0.00075151434,0.39346102,normal,normal
0.006026784,0.6250692,normal,normal
0.01018561,0.2807397,normal,normal
0.012060689,0.46599996,normal,normal
0.007973099,0.56192183,normal,normal
0.010274694,0.5432263,normal,normal
0.0028046845,0.42933628,normal,normal
0.011225342,0.3995853,normal,normal
0.004252232,0.06876959,normal,normal
0.004072155,0.04130764,normal,normal
0.0021085183,0.46083626,normal,normal
0.11034952,0.5893917,normal,normal
0.0074483445,0.053024482,normal,normal
0.01981184,0.5179304,normal,normal
0.002129311,0.45837516,normal,normal
0.003950582,0.5544769,normal,normal
0.003687788,0.5305506,normal,normal
0.013554658,0.0247738,normal,normal
0.06539658,0.597944,normal,normal
0.00624603,0.5059226,normal,normal
0.002983225,0.15253405,normal,normal
0.008133953,0.198721,normal,normal
0.009003632,0.03884337,normal,normal
0.018178089,0.36364487,normal,normal
0.0028642768,0.46698803,normal,normal
0.0067695966,0.19348405,normal,normal
0.0004240056,0.6597355,normal,normal
0.009537301,0.07280201,normal,normal
0.011998563,0.39186493,normal,normal
0.02302455,0.36142927,normal,normal
0.0033947118,0.4139655,normal,normal
0.014127449,0.6185691,normal,normal
0.017098518,0.4790932,normal,normal
0.013841345,0.50807536,normal,normal
0.0043805693,0.25089452,normal,normal
0.027501533,0.39584744,normal,normal
0.0060288077,0.17071062,normal,normal
0.011036398,0.53175616,normal,normal
0.0008622886,0.20953682,normal,normal
0.004457536,0.5098686,normal,normal
0.018505547,0.55547875,normal,normal
0.05866567,0.59430194,normal,normal
0.067963295,0.47119227,normal,normal
9.1357615e-05,0.5416207,normal,normal
0.0041404,0.08730934,normal,normal
0.000531025,0.11769136,normal,normal
0.0043802685,0.4881424,normal,normal
0.014437798,0.6029978,normal,normal
0.0034061526,0.03410423,normal,normal
0.005773321,0.12446644,normal,normal
0.0009620729,0.059585333,normal,normal
0.0014394161,0.40983278,normal,normal
0.04392677,0.5498029,normal,normal
0.0129382815,0.09183544,normal,normal
0.019233115,0.6356066,normal,normal
6.920104e-05,0.6188775,normal,normal
0.03976415,0.55202925,normal,normal
0.03678817,0.59013283,normal,normal
0.0019224739,0.27391768,normal,normal
0.0093641225,0.50443375,normal,normal
0.0060594105,0.24929374,normal,normal
0.0014488793,0.40729284,normal,normal
0.008067483,0.07870679,normal,normal
0.02602432,0.54496235,normal,normal
0.010186508,0.51349235,normal,normal
0.016195575,0.48220372,normal,normal
0.0039216885,0.089344434,normal,normal
0.017965363,0.530552,normal,normal
0.012329441,0.52168113,normal,normal
0.002218613,0.06520935,normal,normal
0.0043680193,0.32597584,normal,normal
0.009730116,0.4688624,normal,normal
0.008686764,0.059755366,normal,normal
0.0014420094,0.51093405,normal,normal
0.1267537,0.3452292,normal,normal
0.008722118,0.6541377,normal,normal
0.024844604,0.5445619,normal,normal
0.009743442,0.27279392,normal,normal
0.017357463,0.4053985,normal,normal
0.015437578,0.3809361,normal,normal
0.04883579,0.5727544,normal,normal
0.007261438,0.63340336,normal,normal
0.0021819894,0.39723632,normal,normal
0.013872132,0.17699227,normal,normal
0.0033211112,0.64608794,normal,normal
0.0042763,0.4294278,normal,normal
0.0029840881,0.28619623,normal,normal
0.00440779,0.65288764,normal,normal
0.027851103,0.50869465,normal,normal
0.0022171,0.18492515,normal,normal
0.019456077,0.5766583,normal,normal
0.002449452,0.19711651,normal,normal
0.0116484035,0.030739043,normal,normal
0.027876427,0.5502093,normal,normal
0.03266817,0.47275034,normal,normal
0.046322957,0.37786704,normal,normal
0.00058939506,0.76109356,normal,normal
0.0067914575,0.61938494,normal,normal
0.004863861,0.38522157,normal,normal
0.024142662,0.5635934,normal,normal
0.010081345,0.083232306,normal,normal
0.048305802,0.5954094,normal,normal
0.0010970922,0.3480331,normal,normal
0.037891336,0.07850856,normal,normal
0.020436075,0.3163576,normal,normal
0.027932547,0.54032314,normal,normal
0.0027660371,0.04161956,normal,normal
0.00087646995,0.083783284,normal,normal
0.0004952987,0.15853393,normal,normal
0.015911357,0.5975009,normal,normal
0.043182652,0.6240837,normal,normal
0.032361396,0.53615177,normal,normal
0.0011553301,0.2931469,normal,normal
0.024778228,0.5102531,normal,normal
0.005297067,0.1544823,normal,normal
0.008910225,0.40737072,normal,normal
0.0279109,0.6130366,normal,normal
0.006094456,0.43003216,normal,normal
0.0047522234,0.09556794,normal,normal
0.0023492645,0.069070786,normal,normal
0.0077971374,0.034111973,normal,normal
0.0013531349,0.17777124,normal,normal
0.050080635,0.46285778,normal,normal
0.007884913,0.5266708,normal,normal
0.0013607405,0.18417269,normal,normal
0.002017421,0.48503873,normal,normal
0.018030988,0.49248487,normal,normal
0.058473773,0.4900064,normal,normal
0.0071096094,0.20958279,normal,normal
1.5921289,0.27764392,agb,agb
0.010420175,0.38077912,normal,normal
0.00072029675,0.65776867,normal,normal
0.0251429,0.5309554,normal,normal
0.021947222,0.6542332,normal,normal
0.04430824,0.4195437,normal,normal
0.014525424,0.52742535,normal,normal
0.0014927861,0.19695011,normal,normal
0.021991303,0.6428483,normal,normal
0.00059235113,0.65573364,normal,normal
0.004175811,0.328667,normal,normal
0.01405933,0.412576,normal,normal
0.0012762005,0.5123035,normal,normal
0.012185771,0.25484782,normal,normal
0.010845578,0.62794834,normal,normal
0.00017146512,0.27998978,normal,normal
0.001808591,0.4254421,normal,normal
0.041483838,0.59730405,normal,normal
0.030617246,0.5804828,normal,normal
0.011655648,0.6093025,normal,normal
0.033463575,0.4410899,normal,normal
0.01274565,0.54791015,normal,normal
0.0020497686,0.5823873,normal,normal
0.033239327,0.589135,normal,normal
0.017711796,0.20213413,normal,normal
0.0008346835,0.39940464,normal,normal
0.012187244,0.6377506,normal,normal
0.022584766,0.27733037,normal,normal
0.025339842,0.5391858,normal,normal
0.06014455,0.5235858,normal,normal
0.018550856,0.44364128,normal,normal
0.00046871352,0.13106863,normal,normal
0.030486446,0.43034285,normal,normal
0.0032141223,0.33465663,normal,normal
0.00023718605,0.4125202,normal,normal
18.59289,0.7137813,agb,agb
0.006775042,0.48643628,normal,normal
0.0095132375,0.39981747,normal,normal
0.0037209578,0.7448434,normal,normal
0.020180954,0.519937,normal,normal
0.005611718,0.07317997,normal,normal
0.00406126,0.2459105,normal,normal
0.012916407,0.5221074,normal,normal
0.0054501947,0.2720159,normal,normal
0.012030005,0.41967773,normal,normal
0.0050607016,0.20609513,normal,normal
0.027692687,0.47246468,normal,normal
0.007844435,0.05303364,normal,normal
0.005541131,0.5830891,normal,normal
0.0013071739,0.62521243,normal,normal
0.005056706,0.69027096,normal,normal
0.023206703,0.5557328,normal,normal
0.02199816,0.5439693,normal,normal
0.0034467601,0.22379328,normal,normal
0.015482952,0.3367966,normal,normal
0.011967813,0.30603075,normal,normal
0.0026187499,0.16881149,normal,normal
0.014693411,0.1524778,normal,normal
0.00034646064,0.49919564,normal,normal
0.007743296,0.3107463,normal,normal
0.004970642,0.4998395,normal,normal
0.012608329,0.63489723,normal,normal
0.008239713,0.6153267,normal,normal
0.011532403,0.63798,normal,normal
0.002884225,0.07161795,normal,normal
0.012592877,0.45708728,normal,normal
0.020309772,0.25677553,normal,normal
0.016643485,0.44158575,normal,normal
0.0029044715,0.17777598,normal,normal
0.0012445913,0.40839642,normal,normal
0.027973566,0.086022936,normal,normal
0.04764009,0.48719016,normal,normal
0.006284905,0.111493126,normal,normal
0.001589501,0.45040533,normal,normal
0.00612254,0.5427809,normal,normal
0.00077078055,0.51840025,normal,normal
0.012880297,0.05681271,normal,normal
0.0025661888,0.47454107,normal,normal
0.0011465005,0.7009552,normal,normal
0.013154643,0.5106956,normal,normal
5.56273,0.8022744,debris_disk,debris_disk
0.0035334218,0.08796974,normal,normal
0.02200691,0.56774724,normal,normal
0.004523777,0.6348766,normal,normal
0.010659296,0.21145107,normal,normal
0.0010070415,0.04961768,normal,normal
0.00059606734,0.3710921,normal,normal
0.0010749185,0.56269854,normal,normal
0.030019294,0.51220876,normal,normal
0.0024839395,0.057309493,normal,normal
0.024089184,0.5556961,normal,normal
0.021651534,0.086004466,normal,normal
0.00504839,0.63826567,normal,normal
0.0025190099,0.45310327,normal,normal
0.0029989763,0.64459896,normal,normal
0.012353382,0.51577896,normal,normal
0.0012016714,0.09606824,normal,normal
0.06758175,0.48991397,normal,normal
0.07781164,0.5217052,normal,normal
0.0036125223,0.07713048,normal,normal
0.015250637,0.15777901,normal,normal
0.011254526,0.52430207,normal,normal
0.0080573745,0.65683717,normal,normal
0.0009008937,0.3472612,normal,normal
0.0033315776,0.3287613,normal,normal
0.024823006,0.54093766,normal,normal
0.04393,0.50386137,normal,normal
0.03153704,0.52323246,normal,normal
0.019388633,0.44909716,normal,normal
0.008617534,0.4232507,normal,normal
0.016907414,0.52210087,normal,normal
0.002270029,0.08087554,normal,normal
0.006441771,0.5631422,normal,normal
0.026865551,0.601589,normal,normal
0.00013183287,0.3091292,normal,normal
0.003772253,0.5131324,normal,normal
0.010509988,0.46274287,normal,normal
0.0057540266,0.05287776,normal,normal
0.0036692438,0.13031778,normal,normal
0.0519625,0.4928324,normal,normal
0.009652249,0.32985854,normal,normal
0.009250175,0.40038761,normal,normal
0.01322107,0.27727053,normal,normal
0.07526311,0.52727395,normal,normal
0.036147956,0.4297397,normal,normal
0.03380917,0.5072866,normal,normal
0.028046899,0.28639463,normal,normal
0.036931507,0.55481416,normal,normal
0.008950868,0.41118914,normal,normal
0.013265956,0.42530882,normal,normal
0.012865743,0.07814248,normal,normal
0.01715055,0.49471396,normal,normal
1.6128447,0.68828654,yso,yso
0.0033302435,0.6695898,normal,normal
0.01283211,0.6515058,normal,normal
0.037019216,0.60878235,normal,normal
0.0030988844,0.19187243,normal,normal
0.0004888494,0.85760087,normal,normal
0.010303975,0.5198453,normal,normal
0.009138524,0.4580914,normal,normal
0.009444797,0.5684931,normal,normal
0.008240458,0.49973357,normal,normal
0.015715959,0.43358964,normal,normal
0.0315532,0.6246118,normal,normal
0.01114873,0.6401026,normal,normal
0.021213535,0.6525667,normal,normal
0.00016268922,0.4281384,normal,normal
0.022678068,0.57176316,normal,normal
0.02530959,0.5640684,normal,normal
0.02139291,0.38667098,normal,normal
0.041171726,0.639178,normal,normal
0.04140287,0.5892221,normal,normal
0.02048286,0.35118198,normal,normal
0.007182052,0.63500917,normal,normal
0.020641781,0.48396587,normal,normal
0.0015663033,0.40355557,normal,normal
0.007911008,0.52285254,normal,normal
0.0025882793,0.04301935,normal,normal
0.021357128,0.07139142,normal,normal
0.026598401,0.46546644,normal,normal
0.026126768,0.55574495,normal,normal
0.005477679,0.36671546,normal,normal
0.00080455834,0.29580706,normal,normal
0.002531956,0.037494,normal,normal
0.0110043455,0.2819341,normal,normal
0.0077509456,0.40949252,normal,normal
0.01472645,0.4642967,normal,normal
0.016394729,0.43251714,normal,normal
0.025876015,0.18015413,normal,normal
0.0071494253,0.12702134,normal,normal
0.014545654,0.54074967,normal,normal
0.008528137,0.027509421,normal,normal
0.034660015,0.41911322,normal,normal
0.024065586,0.1749151,normal,normal
0.0071321586,0.61760604,normal,normal
0.025235306,0.5099413,normal,normal
0.017128767,0.53189594,normal,normal
0.048146978,0.3794637,normal,normal
0.0025879159,0.6596015,normal,normal
0.008313065,0.63061726,normal,normal
0.0028268097,0.39960867,normal,normal
0.003836349,0.5291484,normal,normal
0.0024695257,0.14969203,normal,normal
0.0039115027,0.66052544,normal,normal
0.014237939,0.5272461,normal,normal
0.017005181,0.51935697,normal,normal
0.009224709,0.16860597,normal,normal
0.0018135558,0.4556725,normal,normal
0.0055998736,0.059216708,normal,normal
0.017708384,0.64219666,normal,normal
0.0029062184,0.18140598,normal,normal
0.025853176,0.52762884,normal,normal
0.051860604,0.4754504,normal,normal
0.01397255,0.36623672,normal,normal
0.010388225,0.4709177,normal,normal
0.0033646512,0.4278064,normal,normal
0.017090242,0.6051377,normal,normal
0.020594908,0.544595,normal,normal
0.01955377,0.10783641,normal,normal
0.02982338,0.4482828,normal,normal
0.012969579,0.058352876,normal,normal
0.00044775676,0.09609715,normal,normal
0.012431128,0.048695073,normal,normal
0.0024674868,0.07561004,normal,normal
0.005634795,0.1763645,normal,normal
0.0084379865,0.5004871,normal,normal
0.023759127,0.22844075,normal,normal
0.016605916,0.0581385,normal,normal
0.04358172,0.46577382,normal,normal
0.004872064,0.6409943,normal,normal
0.037345003,0.6216277,normal,normal
0.004909873,0.1766689,normal,normal
0.026024759,0.57265943,normal,normal
0.012068995,0.54871386,normal,normal
0.0024513393,0.6983513,normal,normal
0.02053938,0.08694341,normal,normal
0.009407479,0.31300554,normal,normal
0.0026351837,0.044612493,normal,normal
0.0012372063,0.078825995,normal,normal
0.0019358309,0.5143659,normal,normal
0.0010474417,0.737056,normal,normal
0.004658283,0.6576726,normal,normal
0.0241868,0.14437701,normal,normal
0.0075725783,0.6981047,normal,normal
0.04146025,0.5271916,normal,normal
0.010739529,0.2937678,normal,normal
0.0059018857,0.29083493,normal,normal
0.00631209,0.66520834,normal,normal
0.015261716,0.6594019,normal,normal
0.0038423038,0.43380657,normal,normal
0.054778323,0.56706953,normal,normal
