ra,dec,peak_flux,integrated_flux,flux_ratio,major_axis,minor_axis,axial_ratio,position_angle,spectral_index,type,log_peak_flux,log_integrated_flux,log_flux_ratio,recon_error,error_sigma,radio_class
63.81882,26.53466,283.679,5041.863,14.7383,109.731,53.919,0.4914,41.91,-1.672,double_lobe,2.4528271873232295,3.702591040635871,1.1684473923970142,0.29080734,4.0342693,ultra_steep_spectrum
151.85059,77.1095,22.0368,209.7834,9.6297,45.764,25.725,0.5621,167.93,-1.261,double_lobe,1.343148530141608,2.3217711198269155,0.9836127574906792,0.29067534,4.0321608,unclassified
321.93544,37.38835,117.5751,477.7525,4.5284,32.627,17.141,0.5254,166.37,-1.133,double_lobe,2.070315356794513,2.6792029683243586,0.6559447817226545,0.29054672,4.030106,unclassified
326.64432,59.93566,0.2625,22.9417,99.6518,281.66,155.345,0.5515,61.66,-1.773,anomaly,-0.5808706922580243,1.3606255963579341,1.9984851477229812,0.29046124,4.0287404,ultra_steep_spectrum
20.10241,7.8244,69.3164,158.7359,2.4754,50.561,6.271,0.124,167.88,-0.951,agn_jet,1.840835999213058,2.2006751586937487,0.3936453866055359,0.29040202,4.0277944,jet_candidate
79.43438,-23.42496,288.5678,3538.2271,11.6419,48.722,26.89,0.5519,8.86,-1.27,double_lobe,2.460247868467419,3.5487857045238345,1.0660238645215545,0.29030606,4.0262613,unclassified
96.44436,50.42534,1.0624,10.8642,11.5086,23.21,5.556,0.2394,7.28,-1.597,double_lobe,0.026288062023942276,1.035997751974799,1.061022495718849,0.2902766,4.0257907,ultra_steep_spectrum
60.54498,28.46512,0.6121,62.4513,95.0434,126.656,93.134,0.7353,24.31,-1.548,anomaly,-0.2131776205008126,1.7955414831737282,1.9779219639884107,0.29023054,4.025055,ultra_steep_spectrum
34.47209,44.29535,0.869,65.1854,86.893,123.504,58.89,0.4768,44.38,-1.375,anomaly,-0.060980223551333534,1.8141503348505288,1.9389847915945588,0.29012874,4.0234284,ultra_steep_spectrum
72.74556,-17.1124,0.164,11.2268,70.6608,257.468,173.515,0.6739,161.39,-1.663,anomaly,-0.7851561519523022,1.05025598596903,1.849178550076165,0.29006395,4.0223937,ultra_steep_spectrum
96.75604,14.6092,218.4684,2597.0006,11.7754,117.129,26.458,0.2259,27.03,-0.82,double_lobe,2.3393886280428178,3.414472049966869,1.0709756686537752,0.2900414,4.022033,double_lobe_candidate
289.15995,35.78774,1.8392,23.2401,13.4151,35.279,21.019,0.5958,103.08,-1.326,double_lobe,0.2646289582612226,1.366237992451286,1.1275939143755556,0.28995684,4.0206823,ultra_steep_spectrum
130.7129,-1.22895,0.7586,1.8406,2.4402,28.27,10.358,0.3664,131.38,-0.826,resolved_galaxy,-0.11998716163322823,0.26495941769053966,0.38742542278823117,0.2897027,4.0166225,unclassified
284.35722,-2.24296,32.2773,327.0944,11.2933,37.221,19.913,0.535,169.97,-1.248,double_lobe,1.508897198784121,2.514673108876075,1.0528208650761886,0.28955272,4.0142264,unclassified
262.53223,-7.29462,330.1392,2606.3125,8.781,34.914,20.456,0.5859,171.09,-0.957,double_lobe,2.5186970945603453,3.4160264869287347,0.9435439771534544,0.28946576,4.0128374,unclassified
324.68488,27.23263,0.1022,8.6729,88.4136,270.941,144.121,0.5319,27.76,-1.215,anomaly,-0.990549104201306,0.9381643389305527,1.9465190744096978,0.28930682,4.0102983,giant_diffuse
223.33026,-19.9953,45.2488,550.8413,14.6989,54.714,29.663,0.5421,92.99,-1.53,double_lobe,1.6556070661867752,2.7410264945654332,1.1672848353056584,0.2892602,4.0095534,ultra_steep_spectrum
136.39874,79.04247,0.4937,32.8385,60.7595,288.553,187.89,0.6511,145.13,-1.211,anomaly,-0.3065368727804688,1.5163833111574843,1.7836141913241519,0.2890822,4.0067096,giant_diffuse
69.58523,7.47097,2.3857,53.2052,20.4993,31.593,2.051,0.0649,3.86,-1.317,anomaly,0.3776158305597804,1.7259540800571442,1.311739031234886,0.28863698,3.9995973,ultra_steep_spectrum
121.68974,-26.1374,0.215,20.8943,89.4977,316.624,153.011,0.4833,144.19,-1.209,anomaly,-0.6675615400843947,1.3200278260070593,1.9518118745321875,0.28848076,3.9971015,giant_diffuse
46.71575,22.46837,3.2342,37.533,9.3852,48.247,15.87,0.3289,162.8,-0.582,agn_jet,0.5097668727783872,1.5744132788115583,0.9724435319356162,0.28835064,3.9950228,unclassified
115.92912,40.36995,26.4987,262.4113,9.5837,48.919,7.431,0.1519,178.15,-0.775,agn_jet,1.4232245684018952,2.4189825327690935,0.9815332104726394,0.2881377,3.991621,double_lobe_candidate
60.7782,-35.94621,1.8475,48.9651,24.9547,64.626,10.402,0.161,31.41,-1.415,anomaly,0.26658444706686335,1.6898866457900017,1.3971523532392993,0.28774023,3.9852712,ultra_steep_spectrum
179.45147,-18.85294,0.2853,13.4105,43.3413,285.403,123.91,0.4342,178.25,-1.53,anomaly,-0.5446982283429236,1.1274449704834273,1.63690193361876,0.2877092,3.9847755,ultra_steep_spectrum
192.01235,-17.77484,5.4146,17.9061,3.1838,28.732,12.246,0.4262,1.98,-1.323,double_lobe,0.7335663789282373,1.2530010055632876,0.5029457784046781,0.28743207,3.9803483,ultra_steep_spectrum
41.48384,59.34539,8.379,46.7109,5.3255,81.54,42.712,0.5238,176.03,-1.55,double_lobe,0.9231921904206675,1.6694182351162605,0.7263603890209882,0.28730083,3.9782515,ultra_steep_spectrum
98.75106,-18.96442,0.2036,9.3886,40.7831,293.554,184.881,0.6298,52.84,-1.637,anomaly,-0.6912222263352789,0.9726008363976446,1.6104802342357631,0.287224,3.977024,ultra_steep_spectrum
24.91401,55.26893,0.706,43.4153,61.641,112.86,89.372,0.7919,177.61,-1.477,anomaly,-0.15119529894819628,1.6376428063467072,1.7898696756492225,0.28684062,3.9708996,ultra_steep_spectrum
317.12716,-22.94244,0.1614,4.6449,29.8228,307.291,176.337,0.5738,113.47,-1.525,anomaly,-0.7920964696139484,0.6669763685092767,1.4745484160271887,0.2865885,3.9668717,ultra_steep_spectrum
231.55994,-17.1099,7.6008,59.5596,6.9817,57.183,6.845,0.1197,169.15,-0.688,agn_jet,0.880859305083518,1.7749517723847708,0.8439611834721815,0.2864763,3.9650795,jet_candidate
347.06566,-19.66406,3.0683,14.9652,4.9114,37.891,19.397,0.5119,155.42,-1.63,double_lobe,0.4868978200666944,1.175082525273502,0.6912053058926516,0.28637365,3.9634395,ultra_steep_spectrum
177.02506,60.0585,0.1126,7.7294,73.1752,489.236,172.407,0.3524,77.53,-1.459,anomaly,-0.9484616094846725,0.8881457828183763,1.8643639181065494,0.2858161,3.9545326,ultra_steep_spectrum
87.57326,-25.91819,1.9336,4.6683,2.6581,13.041,2.489,0.1909,169.06,-0.968,agn_jet,0.28636663739959395,0.6691587574329099,0.4245713154446566,0.28574324,3.9533684,unclassified
22.85621,56.50501,27.6479,116.7624,3.7919,88.789,17.849,0.201,4.07,-1.491,double_lobe,1.4416621499970512,2.067303013140612,0.5788568756014595,0.28559297,3.950968,ultra_steep_spectrum
336.68699,38.93243,5.2617,18.9168,3.8429,61.92,20.146,0.3254,10.92,-1.556,double_lobe,0.7211260828111158,1.2768476722411903,0.5846590833940271,0.28557107,3.950618,ultra_steep_spectrum
358.38183,16.4088,2.8142,21.5161,7.9975,57.985,6.264,0.108,92.39,-0.024,anomaly,0.44935495870279824,1.3327635540773326,0.9029542487561446,0.2854769,3.9491136,jet_candidate
181.94525,26.81746,20.1114,100.4434,4.7395,46.804,27.866,0.5954,85.47,-1.51,double_lobe,1.3034423038693237,2.0019214051186105,0.6757325276034793,0.2853146,3.9465206,ultra_steep_spectrum
309.75641,70.59085,164.0153,1810.507,11.2553,94.513,21.704,0.2296,5.21,-0.757,double_lobe,2.214884362655266,3.257800208277856,1.0513570752235397,0.28500944,3.9416459,double_lobe_candidate
96.03981,-13.19936,12.7547,60.5935,4.2537,98.032,22.343,0.2279,169.11,-0.716,double_lobe,1.1056702481377494,1.7824260389264,0.6287668572312906,0.28475928,3.9376495,unclassified
3.68626,28.87596,26.7656,476.9854,17.9558,59.508,4.712,0.0792,41.75,-0.672,anomaly,1.427576983335683,2.6785050859657416,1.2542047593838748,0.28475738,3.937619,jet_candidate
326.89431,-12.43523,1.775,12.6306,6.7243,48.934,4.893,0.1,40.45,-1.816,anomaly,0.24919835739111287,1.1014239816321216,0.8276470809480053,0.28475124,3.9375207,ultra_steep_spectrum
151.97672,40.89819,20.8832,34.3723,1.7342,6.573,4.883,0.7429,22.01,-0.378,resolved_galaxy,1.319797047771762,1.5362085936410956,0.23909918188736692,0.284661,3.9360793,unclassified
98.05067,-1.52171,1.772,6.6914,3.4188,84.835,47.912,0.5648,169.24,-0.636,double_lobe,0.24846371755103194,0.8255169920077207,0.5338736952871017,0.28452694,3.9339378,unclassified
83.48363,-7.08318,1.1759,4.1749,3.6239,51.551,6.4,0.1241,141.51,-0.466,agn_jet,0.07037039036700304,0.6206460774320013,0.5591762049961128,0.28450614,3.9336054,jet_candidate
87.93133,41.90318,0.2078,12.906,71.3055,251.775,185.832,0.7381,22.23,-1.191,anomaly,-0.6823544567788413,1.1107916607711061,1.8531230295366834,0.2842659,3.9297676,giant_diffuse
148.29315,32.40034,0.2428,22.3611,97.6519,209.34,71.312,0.3406,13.14,-1.355,anomaly,-0.61475131759678,1.3494931638020273,1.9896806977159167,0.28418684,3.9285045,ultra_steep_spectrum
131.0086,-10.20312,1.7026,28.353,18.3271,30.016,3.166,0.1055,40.76,-1.897,anomaly,0.23111262905635238,1.452599017885537,1.263093749542822,0.28415167,3.9279425,ultra_steep_spectrum
64.07386,-19.91069,0.5036,16.1481,28.4254,273.231,192.647,0.7051,127.79,-1.005,anomaly,-0.29791427856417496,1.2081214301929286,1.453706584760669,0.28405818,3.926449,giant_diffuse
99.71249,60.1665,1.4021,6.4453,5.2826,39.272,8.462,0.2155,144.48,-0.539,agn_jet,0.14677898930783304,0.8092431366331538,0.7228477270281137,0.28400713,3.9256334,double_lobe_candidate
216.50829,38.56093,0.136,6.273,41.2804,478.959,166.677,0.348,33.54,-1.64,anomaly,-0.8664610916297825,0.7974752875373343,1.6157438968786295,0.28396752,3.9250007,ultra_steep_spectrum
5.53104,12.60918,0.4183,30.4204,77.9767,453.141,188.767,0.4166,59.12,-1.424,anomaly,-0.37851213541936973,1.4831649203235096,1.8919648517532748,0.28387368,3.9235015,ultra_steep_spectrum
90.63585,43.74239,3.8823,41.7581,11.8119,47.563,27.638,0.5811,168.55,-1.248,double_lobe,0.5890890919257352,1.620740729977736,1.0723197615548061,0.283837,3.9229155,unclassified
105.71416,-17.71378,56.436,833.347,14.9165,112.057,32.922,0.2938,111.32,-0.653,double_lobe,1.7515562247937042,2.920825876323475,1.1736669324528477,0.2832371,3.913332,double_lobe_candidate
262.05204,-11.27295,154.9978,1849.1538,12.2035,108.255,22.639,0.2091,177.37,-1.083,double_lobe,2.190325533946802,3.2669730343141135,1.0864844054854994,0.28315115,3.911959,double_lobe_candidate
243.65096,-21.19417,5.7472,153.6057,27.7046,27.731,3.59,0.1294,5.78,0.809,anomaly,0.7594563106511916,2.186407331793255,1.4425518841820144,0.28243622,3.9005375,inverted_spectrum
106.78801,-25.55689,1.3645,8.2755,5.39,54.328,9.948,0.1831,174.33,-0.528,agn_jet,0.13497354000591535,0.9177942430134212,0.7315887651867387,0.282277,3.8979938,double_lobe_candidate
32.48856,-1.58821,0.9912,9.967,8.3177,118.731,33.031,0.2782,92.44,-0.615,double_lobe,-0.003838706631992969,0.9985644582609416,0.9200032523244016,0.282084,3.8949106,double_lobe_candidate
187.14587,-19.84356,14.4294,182.5316,13.3902,52.785,29.824,0.565,66.39,-1.514,double_lobe,1.1592482727354425,2.2613380606699223,1.126787063811688,0.28196958,3.8930826,ultra_steep_spectrum
243.36326,-25.95434,2.0065,12.3968,7.0118,33.868,16.384,0.4838,59.93,-1.55,double_lobe,0.30243916406985755,1.093309594702998,0.8458295200664918,0.2818095,3.8905256,ultra_steep_spectrum
234.35238,1.65535,15.4944,206.1451,13.2192,41.772,24.523,0.5871,96.4,-1.436,double_lobe,1.1901747634256201,2.31417301622565,1.121205173296492,0.28158915,3.8870053,ultra_steep_spectrum
109.01048,48.15068,0.5343,37.1302,75.3724,335.226,152.327,0.4544,6.39,-1.523,anomaly,-0.27221482581709405,1.5697272885383715,1.877212344250984,0.28153867,3.8861988,ultra_steep_spectrum
123.16826,34.48888,95.8291,995.7218,10.4829,52.983,4.219,0.0796,35.69,-2.008,anomaly,1.9814974093955686,2.99813801553046,1.0204814429314046,0.2813853,3.8837488,ultra_steep_spectrum
335.5179,-17.89086,0.1667,3.5297,21.8405,441.901,165.135,0.3737,87.38,-1.641,anomaly,-0.7780644001719947,0.5477377949398858,1.3392625765581267,0.28129333,3.8822794,ultra_steep_spectrum
110.19599,-34.7762,1.1537,7.649,7.1567,38.842,20.774,0.5348,110.48,-0.69,double_lobe,0.06209289263016896,0.8836046609222925,0.8547128125087171,0.2812306,3.8812773,unclassified
21.36148,56.88939,23.4804,246.7006,9.8788,43.074,6.006,0.1394,177.9,-0.778,agn_jet,1.3707054910556906,2.392170205737698,0.9947041930663896,0.2811731,3.880359,jet_candidate
68.98721,16.50603,40.3812,501.4679,12.6535,31.457,18.012,0.5726,12.73,-1.552,double_lobe,1.6061792206411694,2.7002431381559364,1.102210669420494,0.28094018,3.8766377,ultra_steep_spectrum
336.46016,45.86713,0.3019,23.0708,78.9448,129.131,48.094,0.3724,65.94,-1.095,anomaly,-0.5201368869769023,1.3630626543200375,1.8973235288258703,0.2808561,3.8752944,giant_diffuse
199.00251,34.11557,4.0722,40.0716,10.3644,34.973,20.002,0.5719,117.11,-1.474,double_lobe,0.6098290995751103,1.6028366835182568,1.0155441656453692,0.28059137,3.8710654,ultra_steep_spectrum
123.20637,-10.20227,50.807,484.7854,10.3209,61.491,5.476,0.0891,5.72,-1.155,anomaly,1.705923551889028,2.685549531960799,1.013717570158554,0.28046164,3.8689928,jet_candidate
324.45144,-34.57163,2.5952,19.404,7.768,107.71,42.571,0.3952,2.24,-0.716,double_lobe,0.414170832531062,1.287891265954026,0.8903092168999485,0.28031433,3.8666394,unclassified
126.86483,60.86314,0.4983,15.5604,30.5798,345.295,179.439,0.5197,115.25,-1.416,anomaly,-0.30250911282894305,1.1920207568927397,1.4854346406845282,0.2802936,3.8663085,ultra_steep_spectrum
96.04712,11.11733,163.5404,1604.8867,10.2109,45.807,25.926,0.566,148.84,-1.511,double_lobe,2.2136250556490595,3.205444377985976,1.0090640229691403,0.2802853,3.8661757,ultra_steep_spectrum
304.57669,57.27026,5.2996,24.085,4.5186,77.091,15.966,0.2071,5.1,-1.484,double_lobe,0.7242430914218306,1.3817466506504528,0.6550038979849871,0.2801525,3.8640542,ultra_steep_spectrum
12.54649,34.94502,1.7839,8.0423,4.1488,114.038,52.27,0.4584,18.16,-0.779,double_lobe,0.2513705054967024,0.9053802694526026,0.6179224994252762,0.27995083,3.8608325,unclassified
174.33497,56.87975,1.212,6.8832,5.6247,29.95,9.836,0.3284,137.37,-0.672,agn_jet,0.0835026198302674,0.8377903887073685,0.7500993637933466,0.27984732,3.8591788,unclassified
120.61736,47.53164,36.907,111.8685,3.4807,26.084,6.753,0.2589,177.01,-0.969,agn_jet,1.567108744832694,2.0487078148389,0.5416665932471849,0.2792215,3.8491812,unclassified
28.14747,-9.10629,79.4705,271.5375,2.9749,22.583,7.521,0.333,178.64,-1.074,agn_jet,1.900205945451244,2.4338298152082847,0.4734723716853706,0.27913713,3.8478334,unclassified
276.04572,68.722,102.9533,390.589,3.2396,58.121,6.449,0.111,166.61,-0.918,agn_jet,2.0126402717779555,2.5917200082642524,0.5104913902939687,0.2791121,3.8474333,jet_candidate
347.27589,65.31399,67.5817,414.3501,6.8028,28.424,12.891,0.4535,176.28,-1.079,double_lobe,1.8298291121404648,2.6173674479931446,0.8326877030385949,0.27873117,3.8413477,unclassified
238.17173,30.46271,1.8425,8.2948,4.7113,34.308,12.434,0.3624,145.94,-0.681,agn_jet,0.2654074965310891,0.9188059189988942,0.6731407595547944,0.278612,3.839444,unclassified
271.22006,71.97849,10.0944,137.3683,13.5877,70.161,39.686,0.5657,178.74,-1.367,double_lobe,1.0040805100619083,2.137886523673671,1.1331459496063754,0.27859354,3.8391492,ultra_steep_spectrum
55.05274,-22.2625,316.9104,2172.4571,7.2869,88.17,48.484,0.5499,123.27,-1.64,double_lobe,2.500936491599577,3.3369512090943614,0.8625428096309841,0.2783904,3.8359041,ultra_steep_spectrum
253.17814,-17.48729,2.1656,20.3452,8.9702,52.216,23.822,0.4562,33.36,-1.542,double_lobe,0.33557824276245,1.308461963467724,0.9528021262021822,0.2782442,3.8335683,ultra_steep_spectrum
176.71581,14.11282,3.2306,36.8394,12.5639,65.63,31.858,0.4854,159.64,-1.477,double_lobe,0.5092831887366662,1.5663125482671802,1.0991244710549435,0.27790824,3.828201,ultra_steep_spectrum
352.35422,-8.10222,1.3007,25.2596,21.671,65.883,4.619,0.0701,133.52,0.161,anomaly,0.11417714024444867,1.4024264689759147,1.335878952134842,0.27774805,3.825642,jet_candidate
68.58525,-13.38981,20.3083,102.4099,6.8571,26.435,14.992,0.5672,8.91,-1.43,double_lobe,1.3076735703019113,2.010341942065069,0.8361404830123361,0.27772564,3.825284,ultra_steep_spectrum
49.80648,62.7717,11.4419,49.2742,4.8764,53.861,15.031,0.2791,178.45,-0.557,agn_jet,1.058498147796196,1.6926195819437502,0.6880993225960016,0.27771443,3.825105,unclassified
96.65095,18.23358,58.0774,1284.1562,23.693,76.715,7.642,0.0996,103.01,-0.401,anomaly,1.76400716569948,3.108617852916789,1.3746200544313716,0.27771384,3.8250954,jet_candidate
230.67932,9.21509,3.9417,41.7114,9.7914,57.77,16.851,0.2917,156.77,-0.518,agn_jet,0.5956835673552656,1.6202547667355676,0.99084479280467,0.2777109,3.825049,double_lobe_candidate
18.79695,39.25214,1.2061,13.2617,9.9433,59.09,3.659,0.0619,89.5,-0.527,anomaly,0.0813833174622853,1.122599199279638,0.9975305427415962,0.27769077,3.824727,jet_candidate
109.31926,18.04015,11.5163,145.3153,12.9848,112.212,31.589,0.2815,89.23,-0.615,double_lobe,1.0613129697391763,2.1623113428304097,1.1134352647419634,0.27746025,3.8210444,double_lobe_candidate
219.16418,7.27729,0.1671,10.0354,52.326,293.749,134.629,0.4583,164.14,-1.612,anomaly,-0.7770235501066086,1.001534687668608,1.7187175368737337,0.27739424,3.8199897,ultra_steep_spectrum
119.61821,56.76491,24.7591,206.8135,8.1185,27.267,10.531,0.3862,178.78,-0.997,agn_jet,1.3937348539127956,2.315578884441949,0.909475795016991,0.27709973,3.815285,unclassified
7.60815,78.17924,270.5865,2463.8887,10.4224,43.921,24.623,0.5606,3.92,-1.152,double_lobe,2.4323061251449745,3.3916210857701596,1.017967736884779,0.27709156,3.8151546,unclassified
258.20303,-16.96873,4.3954,15.7011,3.4626,31.756,14.873,0.4684,179.48,-1.174,double_lobe,0.6429984038439192,1.195930079619127,0.5394023246923064,0.27699918,3.8136785,unclassified
0.23456,23.59208,4.3829,27.6089,5.7426,38.036,21.605,0.568,109.68,-1.426,double_lobe,0.6417615619285135,1.4410491037255813,0.7591085666132639,0.27669585,3.8088326,ultra_steep_spectrum
260.12768,-1.2607,34.4897,310.6002,10.8757,50.854,28.032,0.5512,163.51,-1.309,double_lobe,1.5376894167822586,2.4922017310411824,1.0364572193143666,0.27640256,3.8041475,ultra_steep_spectrum
148.09051,-20.32261,39.5216,395.9744,9.1578,59.532,7.647,0.1284,167.08,-0.831,agn_jet,1.5968345183322203,2.5976671094151085,0.9617911546049955,0.27638197,3.8038185,jet_candidate
23.97831,23.68978,11.0354,57.3853,5.0124,41.96,8.052,0.1919,179.49,-0.707,agn_jet,1.0427880796494047,1.7588006563961704,0.700045721312746,0.27628008,3.8021905,double_lobe_candidate
14.30381,-5.55374,0.1375,3.0097,23.4852,266.386,151.878,0.5701,87.89,-1.79,anomaly,-0.8616973018337185,0.47852320827232275,1.3707942629875043,0.2762078,3.8010361,ultra_steep_spectrum
30.40396,-1.39652,1.8364,25.7614,13.1902,29.019,17.307,0.5964,127.45,-1.411,double_lobe,0.2639672840939832,1.410969461007386,1.120251380704657,0.27611434,3.799543,ultra_steep_spectrum
64.49324,1.6401,0.2483,6.0981,28.3375,253.944,83.449,0.3286,11.24,-1.225,anomaly,-0.6050232804454357,0.7851945418876922,1.4523615331345738,0.27603844,3.7983303,giant_diffuse
211.10123,-6.48393,15.9083,104.7388,7.2,29.053,14.959,0.5149,173.78,-1.186,double_lobe,1.2016237723514125,2.0201075938507094,0.8573324964312685,0.27578914,3.7943478,unclassified
125.52045,33.45843,1.9238,15.7462,8.8587,119.034,38.313,0.3219,6.23,-0.864,double_lobe,0.28415992039868126,1.1971757633224849,0.947369994545035,0.2755369,3.790318,unclassified
14.23017,2.30739,1.2754,37.1925,27.7846,29.994,4.938,0.1646,34.91,-1.449,anomaly,0.10564641265123631,1.57045537168281,1.4438041488614297,0.27551267,3.789931,ultra_steep_spectrum
84.94608,-5.96324,8.2514,70.9035,8.3283,50.344,30.199,0.5998,8.67,-1.45,double_lobe,0.9165276407549651,1.850667673732707,0.9205563608346046,0.27528182,3.786243,ultra_steep_spectrum
14.56229,-31.28134,42.7834,293.779,7.8001,21.037,3.413,0.1622,179.57,-1.048,agn_jet,1.631275295021954,2.46802074819325,0.8921001705327622,0.2752448,3.7856517,double_lobe_candidate
349.33514,-12.54655,46.9362,109.7431,2.4653,59.257,6.851,0.1156,142.87,-0.827,agn_jet,1.6715079257858985,2.0403772238924875,0.3918697757093613,0.27494535,3.7808678,jet_candidate
197.53074,6.48545,8.3653,205.1841,22.3764,47.776,7.725,0.1617,84.56,-0.418,anomaly,0.9224815204338962,2.31214370366295,1.349790216870803,0.27482992,3.779024,double_lobe_candidate
