source_id,type,flux_soft,flux_medium,flux_hard,log_flux_soft,log_flux_medium,log_flux_hard,hr1,hr2,extent,log_extent,variability_index,pileup_fraction,ra,dec,recon_error,error_sigma,xray_class
78155,xrb,1.699214382618833e-14,6.644610575477001e-15,5.294127144083851e-15,-13.7698,-14.1775,-14.2762,-0.4378,-0.1131,0.112,-0.9493,2.11,0.174,133.03613,-16.47187,0.22110435,4.2240334,unclassified
3254,anomaly,6.459348876946567e-12,1.7085033720918307e-13,4.5410385089694443e-14,-11.1898,-12.7674,-13.3428,-0.9485,-0.58,2.259,0.3538,2.015,0.0181,99.52859,-86.93726,0.22106728,4.2231646,ultra_soft
43816,xrb,7.496016524980485e-15,9.538483458326205e-14,1.5750090860747858e-13,-14.1252,-13.0205,-12.8027,0.8543,0.2456,0.035,-1.0,2.332,0.155,248.78992,17.76125,0.22088642,4.218927,unclassified
77741,anomaly,3.741497885847061e-15,1.4939820259982543e-12,6.095099182038053e-12,-14.427,-11.8257,-11.215,0.995,0.6063,1.602,0.2047,0.637,0.1481,66.35249,23.36308,0.22079562,4.2167993,ultra_hard
54289,anomaly,2.3613444248493317e-15,2.0455650214148977e-15,2.0265827487858762e-13,-14.6268,-14.6892,-12.6932,-0.0717,0.98,0.811,-0.0911,2.467,0.0007,24.75855,15.61396,0.2207334,4.2153416,unclassified
15457,anomaly,7.819853651001654e-13,1.1566681280823927e-14,6.224387407147274e-15,-12.1068,-13.9368,-14.2059,-0.9708,-0.3003,0.03,-1.0,1.755,0.0761,172.55185,68.90231,0.22069597,4.2144647,ultra_soft
14105,anomaly,5.933468131091052e-12,1.490989193611514e-14,2.7753937507916706e-16,-11.2267,-13.8265,-15.5567,-0.995,-0.9635,0.269,-0.5701,1.576,0.107,203.92,33.15456,0.22066326,4.2136984,ultra_soft
29029,anomaly,1.1153347390574232e-13,3.126259482007853e-16,6.522713917632577e-16,-12.9526,-15.505,-15.1856,-0.9944,0.352,2.68,0.4281,3.401,0.006,148.01013,76.99876,0.22045511,4.2088213,unclassified
35022,agn,7.097876819482581e-17,1.749014626767707e-14,4.845522147381648e-14,-16.1489,-13.7572,-13.3147,0.9919,0.4696,1.943,0.2886,2.536,0.0893,46.72456,5.10172,0.22031191,4.205466,heavily_absorbed
77447,xrb,2.0487678629210324e-12,6.508142763350285e-13,7.311216366439216e-13,-11.6885,-12.1865,-12.136,-0.5178,0.0581,0.105,-0.9771,7.67,0.0708,274.51877,38.35918,0.2202399,4.2037783,unclassified
12531,anomaly,1.6447812729758252e-15,1.705009545577018e-15,1.5251955124799558e-13,-14.7839,-14.7683,-12.8167,0.018,0.9779,0.401,-0.3963,0.849,0.1596,303.13621,62.15989,0.22017339,4.20222,unclassified
34622,xrb,9.604906348619401e-13,6.58236871011378e-13,5.660405992214795e-14,-12.0175,-12.1816,-13.2472,-0.1867,-0.8416,0.044,-1.0,2.454,0.0992,273.26288,39.1642,0.21997961,4.19768,unclassified
8774,anomaly,4.787560798033804e-12,2.8506355429754883e-14,1.9828501812391182e-14,-11.3199,-13.5451,-13.7027,-0.9882,-0.1795,1.205,0.0811,4.682,0.1336,266.33125,25.74596,0.219913,4.1961193,unclassified
4005,xrb,1.1031155886068489e-14,8.54390476230696e-15,4.536328323546301e-15,-13.9574,-14.0683,-14.3433,-0.1271,-0.3064,0.247,-0.6079,3.24,0.0672,223.68483,-88.60786,0.21980913,4.1936855,unclassified
46521,agn,2.2147692123649435e-15,1.3401541191700303e-15,2.923983494871388e-15,-14.6547,-14.8728,-14.534,-0.246,0.3714,0.213,-0.6715,2.484,0.099,348.33031,-28.41125,0.2195368,4.1873045,unclassified
17865,anomaly,5.745309975217135e-12,8.664912481362826e-13,7.033465376144578e-13,-11.2407,-12.0622,-12.1528,-0.7379,-0.1039,1.874,0.2727,6.393,0.102,207.11639,-83.3473,0.21945935,4.18549,unclassified
12959,agn,1.14005080592002e-13,1.6794064811819857e-13,1.9178788510311056e-13,-12.9431,-12.7748,-12.7172,0.1913,0.0663,1.777,0.2496,3.24,0.0647,183.14103,-66.07057,0.21939315,4.1839385,unclassified
34608,anomaly,5.393664088767614e-14,2.128241214054863e-13,6.2836612602115384e-12,-13.2681,-12.672,-11.2018,0.5956,0.9345,0.016,-1.0,0.411,0.0449,60.93077,41.25355,0.21921353,4.17973,ultra_hard
404,anomaly,3.1885202150382554e-12,2.4329753484191463e-14,1.3854218547689176e-16,-11.4964,-13.6139,-15.8584,-0.9849,-0.9887,0.291,-0.536,1.257,0.0889,166.90395,51.16883,0.21917343,4.1787906,ultra_soft
63345,agn,3.9747699424130855e-17,3.960482785606454e-14,5.392817385207201e-14,-16.4007,-13.4023,-13.2682,0.998,0.1531,1.934,0.2866,2.434,0.096,235.31667,-29.40274,0.21903723,4.1755996,unclassified
30527,agn,1.0765735827895753e-15,1.322523316997003e-14,1.746223410700438e-14,-14.968,-13.8786,-13.7579,0.8494,0.1381,1.862,0.2701,3.44,0.0721,69.57329,-64.1029,0.2188586,4.171414,unclassified
25389,agn,2.476257691743071e-13,1.1173369977322036e-13,1.972041907210808e-13,-12.6062,-12.9518,-12.7051,-0.3782,0.2767,0.201,-0.6969,1.241,0.0987,290.9821,-75.88532,0.21885173,4.1712527,unclassified
3995,agn,1.0056781765338046e-13,2.676351607516353e-13,3.03563839722055e-13,-12.9975,-12.5725,-12.5177,0.4537,0.0629,1.97,0.2944,3.236,0.0716,310.4686,55.8628,0.21868995,4.1674623,unclassified
71485,xrb,6.803754755444938e-16,1.064718081883408e-14,1.1418771482767907e-14,-15.1673,-13.9728,-13.9424,0.8799,0.035,0.031,-1.0,2.447,0.2411,9.45075,83.8596,0.21857291,4.16472,unclassified
27838,xrb,1.161007581381273e-14,2.2831706775274226e-14,7.172486747847593e-14,-13.9352,-13.6415,-13.1443,0.3258,0.5171,0.833,-0.0792,5.352,0.0043,175.51355,-17.56528,0.21850342,4.1630917,ultra_hard
60581,anomaly,2.0533238156849686e-12,2.23152296592707e-13,2.633554957207362e-13,-11.6875,-12.6514,-12.5795,-0.8039,0.0826,1.448,0.1608,7.982,0.1428,246.44643,63.51358,0.2184942,4.1628757,unclassified
56877,anomaly,5.851694186638708e-12,5.819379871018474e-12,1.6866133828095543e-13,-11.2327,-11.2351,-12.773,-0.0028,-0.9437,0.105,-0.9798,10.871,0.1372,323.8486,-78.11706,0.21843702,4.1615357,extreme_variable
56443,anomaly,1.0978436800033325e-13,5.2052218218361856e-14,7.587245389151334e-15,-12.9595,-13.2836,-14.1199,-0.3567,-0.7456,0.055,-1.0,13.848,0.1085,24.6029,-85.15259,0.21834262,4.159324,extreme_variable
40739,agn,1.5300323018538174e-17,1.399856381886932e-15,2.0165889163741666e-15,-16.8153,-14.8539,-14.6954,0.9784,0.1805,0.059,-1.0,3.854,0.0168,315.65173,-73.7676,0.21834244,4.15932,unclassified
208,anomaly,6.627907726436611e-13,1.3646002992184626e-13,6.246649238218788e-13,-12.1786,-12.865,-12.2044,-0.6585,0.6414,27.556,1.4402,13.774,0.0974,344.27523,-63.32797,0.21829607,4.158233,extended_transient
52175,xrb,1.826057588366014e-15,7.897164536853115e-15,1.0093464502684269e-14,-14.7385,-14.1025,-13.996,0.6244,0.1221,0.058,-1.0,2.345,0.2493,106.03517,-38.28869,0.2182885,4.158056,unclassified
43865,agn,1.6465939244663193e-13,9.049773673313233e-13,7.499404346902811e-13,-12.7834,-12.0434,-12.125,0.6921,-0.0937,0.036,-1.0,0.579,0.0005,298.55369,0.88294,0.2182456,4.1570506,unclassified
53030,anomaly,4.8827613755193366e-15,1.340724253911056e-12,7.298071606768916e-12,-14.3113,-11.8727,-11.1368,0.9927,0.6896,1.227,0.0888,0.665,0.1675,348.51693,21.33077,0.21804103,4.152258,ultra_hard
35452,xrb,6.714727587605107e-13,8.703555385383787e-13,2.3650067527857734e-12,-12.173,-12.0603,-11.6262,0.129,0.462,0.061,-1.0,5.162,0.2086,75.03837,-28.29346,0.21781833,4.14704,unclassified
65633,xrb,5.6287848460577905e-14,1.969494816987268e-14,2.0014972672371168e-14,-13.2496,-13.7056,-13.6986,-0.4816,0.0081,0.987,-0.0055,4.844,0.0621,67.21616,6.66045,0.2177217,4.1447754,unclassified
76888,agn,1.3299055214975125e-16,1.5031063254520864e-13,1.323448474662915e-13,-15.8762,-12.823,-12.8783,0.9982,-0.0636,1.419,0.152,0.143,0.0897,262.42119,-4.99602,0.21764351,4.1429434,unclassified
43766,anomaly,5.26723961268133e-15,4.076434535790749e-13,3.4692421400160256e-12,-14.2784,-12.3897,-11.4598,0.9745,0.7897,0.044,-1.0,2.258,0.1064,92.38163,-14.80407,0.21756202,4.141034,ultra_hard
21660,anomaly,1.0792386609507337e-12,1.5575119937394148e-15,9.1646205611681e-16,-11.9669,-14.8076,-15.0379,-0.9971,-0.2591,0.789,-0.1028,3.792,0.0167,24.96398,62.43046,0.21748242,4.139169,unclassified
46949,xrb,5.179724122755632e-13,4.691785890048418e-13,2.9838397169294946e-14,-12.2857,-12.3287,-13.5252,-0.0494,-0.8804,0.081,-1.0,2.194,0.1362,137.15651,54.49704,0.21744579,4.138311,unclassified
21143,anomaly,4.828395509498133e-10,3.379876856648693e-10,1.4485186528494398e-10,-9.3162,-9.4711,-9.8391,-0.1765,-0.4,0.15,-0.8246,3.491,0.2006,258.21253,-54.42224,0.21737868,4.1367383,super_luminous
54073,anomaly,4.2761511981731803e-16,6.285339213395556e-15,2.0035513670585114e-13,-15.3689,-14.2017,-12.6982,0.8726,0.9392,1.747,0.2424,1.272,0.0743,222.68546,-61.43557,0.21723828,4.1334486,ultra_hard
32282,anomaly,5.350169775139036e-14,4.120545443686679e-14,5.294501475439668e-14,-13.2716,-13.385,-13.2762,-0.1298,0.1247,21.419,1.3308,8.334,0.0986,39.21106,9.80657,0.21717834,4.1320443,extended_transient
5403,agn,1.2004188571699442e-16,1.6962780935411309e-13,2.7826017180972186e-13,-15.9207,-12.7705,-12.5555,0.9986,0.2425,1.45,0.1613,3.604,0.093,25.75507,-60.97452,0.21716179,4.1316566,unclassified
49195,xrb,6.984391900444304e-13,1.3989458940700533e-12,2.2583545729991117e-12,-12.1559,-11.8542,-11.6462,0.334,0.235,0.02,-1.0,2.036,0.1145,187.88283,-50.56382,0.2170069,4.1280274,unclassified
29437,anomaly,5.257585941661822e-12,1.210311277018657e-13,8.079455750906334e-15,-11.2792,-12.9171,-14.0926,-0.955,-0.8748,2.884,0.46,1.75,0.128,68.99193,6.42611,0.21689853,4.1254883,ultra_soft
68482,anomaly,2.1024341041822603e-13,1.7580554091876123e-13,2.785747386117572e-15,-12.6773,-12.755,-14.5551,-0.0892,-0.9688,0.186,-0.7298,18.256,0.0208,105.90304,10.12079,0.21686356,4.1246686,extreme_variable
12723,xrb,3.1060607067961737e-13,2.425317943894305e-12,5.9002467677890665e-12,-12.5078,-11.6152,-11.2291,0.7729,0.4174,0.033,-1.0,2.319,0.1645,114.62296,55.58364,0.21673022,4.1215444,unclassified
25008,xrb,2.2185060028717203e-13,1.8242855954622842e-13,1.0052451867334032e-13,-12.6539,-12.7389,-12.9977,-0.0975,-0.2895,0.045,-1.0,9.517,0.105,140.51992,89.70811,0.21671817,4.121262,extreme_variable
19933,anomaly,4.190356760111207e-12,6.4486764999467964e-15,4.421818303875306e-15,-11.3777,-14.1905,-14.3544,-0.9969,-0.1865,2.04,0.3097,3.891,0.1446,113.51801,68.94348,0.21660742,4.118667,unclassified
28441,anomaly,3.738273935863461e-14,1.0371486809244153e-12,6.697440548988209e-12,-13.4273,-11.9842,-11.1741,0.9304,0.7318,0.597,-0.2242,1.383,0.0774,347.23359,36.05479,0.21660066,4.118509,ultra_hard
36089,xrb,9.64084536953686e-13,1.096888563810319e-12,3.413115198524586e-12,-12.0159,-11.9598,-11.4668,0.0644,0.5136,0.076,-1.0,3.947,0.1442,215.79159,-58.56881,0.2165538,4.117411,unclassified
65887,anomaly,1.7139918359847467e-13,3.7211625116042307e-16,1.0190002923570913e-15,-12.766,-15.4293,-14.9918,-0.9957,0.465,2.818,0.4499,3.758,0.0191,53.08549,41.97785,0.21640718,4.1139755,unclassified
25057,anomaly,2.474825902075571e-16,4.9487606814040614e-15,4.893734493545047e-13,-15.6065,-14.3055,-12.3104,0.9047,0.98,0.236,-0.6271,0.352,0.0291,13.95191,26.06849,0.21639004,4.113574,ultra_hard
20212,xrb,2.1045812831994007e-15,1.228345560430523e-14,2.9524298200946954e-14,-14.6768,-13.9107,-13.5298,0.7075,0.4124,0.076,-1.0,3.202,0.1348,141.42991,63.30778,0.21637177,4.113146,unclassified
47491,anomaly,3.0563039835237164e-13,2.9418779921586153e-15,4.446022336657101e-16,-12.5148,-14.5314,-15.352,-0.9809,-0.7374,0.42,-0.3767,1.631,0.0171,55.49138,22.55964,0.21628353,4.1110783,ultra_soft
11120,agn,2.5754514582802184e-14,5.623750009586076e-14,1.0205409667109912e-13,-13.5891,-13.25,-12.9912,0.3718,0.2894,1.702,0.231,0.478,0.0604,144.53918,-83.55412,0.21614611,4.1078587,unclassified
49170,anomaly,2.0959532375961275e-12,3.795142599769923e-15,4.554078335419608e-15,-11.6786,-14.4208,-14.3416,-0.9964,0.0909,0.534,-0.2722,4.528,0.1159,301.93753,5.30273,0.2161449,4.10783,unclassified
47945,xrb,1.7101055083490252e-14,1.4685223347331137e-14,8.110167238987564e-15,-13.767,-13.8331,-14.091,-0.076,-0.2884,0.029,-1.0,9.964,0.0875,60.51288,89.23335,0.21614458,4.1078224,extreme_variable
67926,anomaly,6.189848494211037e-12,1.6380966806200928e-13,5.364417004417723e-15,-11.2083,-12.7857,-14.2705,-0.9484,-0.9366,2.782,0.4444,3.111,0.1304,271.90506,-74.61466,0.21595818,4.103455,ultra_soft
46690,xrb,6.097107353533621e-14,3.563066934546155e-14,2.4551343764071398e-14,-13.2149,-13.4482,-13.6099,-0.2623,-0.1841,0.031,-1.0,9.867,0.1112,197.88904,48.34359,0.21577486,4.0991597,extreme_variable
32953,agn,8.20013988411293e-20,1.890918022275404e-15,1.7062323533445423e-15,-19.0862,-14.7233,-14.768,0.9999,-0.0513,1.512,0.1794,3.821,0.0899,209.70788,-24.13488,0.21570525,4.097529,unclassified
18086,xrb,1.4843972936951551e-13,8.049197493376428e-14,7.325701526989567e-14,-12.8284,-13.0942,-13.1352,-0.2968,-0.0471,0.028,-1.0,9.993,0.0765,176.46694,-87.26682,0.21562949,4.0957537,extreme_variable
78271,agn,1.112741389224915e-15,1.1725902193919945e-15,1.6440063707168359e-15,-14.9536,-14.9309,-14.7841,0.0262,0.1674,0.047,-1.0,1.257,0.0966,90.09685,-64.98747,0.21535958,4.08943,unclassified
49363,agn,3.6870018144200324e-15,9.476864088959703e-15,1.3922876159691679e-14,-14.4333,-14.0233,-13.8563,0.4398,0.19,1.5,0.176,0.086,0.0537,72.30713,64.31256,0.21527219,4.087382,unclassified
76222,agn,4.870447645337849e-16,1.2862207390089384e-15,1.7543668476818406e-15,-15.3124,-14.8907,-14.7559,0.4507,0.154,0.103,-0.9882,0.089,0.0906,43.11839,-87.17825,0.21521148,4.0859594,unclassified
32731,anomaly,3.972947191764367e-12,1.352647972102913e-12,1.1397885916347226e-11,-11.4009,-11.8688,-10.9432,-0.492,0.7878,9.494,0.9774,5.739,0.0551,116.86834,-83.41732,0.21512207,4.0838647,super_luminous
17398,anomaly,2.6637245060066904e-13,9.395631841620682e-16,9.591935135454654e-16,-12.5745,-15.0271,-15.0181,-0.993,0.0103,0.269,-0.5701,4.14,0.07,14.05865,-33.48209,0.21502319,4.0815477,unclassified
31169,xrb,1.3354954528095406e-14,2.671202897845245e-14,8.439174211808563e-14,-13.8744,-13.5733,-13.0737,0.3334,0.5192,0.065,-1.0,3.573,0.1502,147.9588,-48.82325,0.21498787,4.0807204,ultra_hard
68289,agn,7.398913907419332e-15,7.47877848182921e-15,1.2658435342115924e-14,-14.1308,-14.1262,-13.8976,0.0054,0.2572,1.863,0.2703,1.165,0.0453,11.90987,-48.33077,0.21488704,4.0783577,unclassified
29972,anomaly,2.4254936972752878e-12,2.754207398874702e-13,7.651809613438763e-13,-11.6152,-12.56,-12.1162,-0.7961,0.4707,0.544,-0.2645,17.727,0.0258,346.45327,71.61557,0.21488595,4.078332,extreme_variable
75712,anomaly,5.91261601187842e-14,2.336617456603561e-13,1.0389960070050055e-13,-13.2282,-12.6314,-12.9834,0.5961,-0.3844,18.484,1.2668,14.56,0.0639,125.46863,81.58008,0.21484092,4.077277,extended_transient
38701,anomaly,1.5642911442532866e-16,4.11445395604168e-15,3.9490202867260384e-13,-15.8057,-14.3857,-12.4035,0.9267,0.9794,1.891,0.2767,0.39,0.0042,222.81921,-80.33229,0.2148023,4.076372,ultra_hard
75853,xrb,2.38400916858872e-14,1.6013922823902937e-14,1.157576390170456e-14,-13.6227,-13.7955,-13.9365,-0.1964,-0.1609,0.072,-1.0,2.849,0.1651,336.62367,-0.07219,0.21478382,4.075939,unclassified
65261,xrb,1.0561063182567301e-14,3.341779673443041e-15,4.891614274043401e-15,-13.9763,-14.476,-14.3105,-0.5193,0.1882,0.729,-0.1374,5.267,0.1382,51.99004,-79.90991,0.2147838,4.0759387,unclassified
24016,anomaly,4.58340098852716e-15,4.2185965537588703e-14,1.4072245262320543e-12,-14.3388,-13.3748,-11.8516,0.804,0.9418,0.11,-0.9579,2.56,0.0076,158.44053,5.24867,0.21470934,4.074194,ultra_hard
45131,anomaly,6.486392786798796e-14,9.912793708068777e-14,9.181266754121458e-12,-13.188,-13.0038,-11.0371,0.2089,0.9786,1.7,0.2304,0.077,0.0462,358.29435,-14.45648,0.21464089,4.07259,ultra_hard
70369,xrb,9.793407498890779e-14,5.273001253295543e-14,1.1836585117185962e-14,-13.0091,-13.2779,-13.9268,-0.3,-0.6334,0.007,-1.0,3.314,0.1138,103.7682,64.78565,0.214593,4.071468,unclassified
74252,anomaly,1.282916172046027e-13,2.576734628763756e-14,2.771095860427698e-14,-12.8918,-13.5889,-13.5573,-0.6655,0.0363,1.712,0.2335,6.83,0.0581,264.11271,-52.35846,0.21432093,4.0650935,unclassified
57756,anomaly,6.7107796567005955e-12,1.6602545533924017e-13,1.0485545009492701e-14,-11.1732,-12.7798,-13.9794,-0.9517,-0.8812,0.541,-0.2667,2.443,0.0319,2.5349,-53.72715,0.21418026,4.0617976,ultra_soft
71904,anomaly,2.0563157079366598e-14,4.967425812756784e-14,8.24521388362043e-13,-13.6869,-13.3039,-12.0838,0.4145,0.8864,1.78,0.2504,2.542,0.0707,125.72923,88.21888,0.2141523,4.0611424,ultra_hard
35925,agn,2.271688511819534e-15,4.588157660280708e-14,4.3044334705409015e-14,-14.6437,-13.3384,-13.3661,0.9056,-0.0319,1.555,0.1918,3.498,0.0718,247.97091,51.27486,0.21410479,4.060029,unclassified
69728,agn,1.1765280838401393e-15,1.8007374688171903e-13,2.2960311686831384e-13,-14.9294,-12.7445,-12.639,0.987,0.1209,1.909,0.2808,3.574,0.091,283.04843,35.352,0.21408124,4.0594773,unclassified
3746,anomaly,5.511866082582946e-13,2.775261608363869e-13,6.7379119785243555e-15,-12.2587,-12.5567,-14.1715,-0.3302,-0.9526,0.08,-1.0,10.025,0.1094,164.5114,-69.2727,0.21406627,4.0591264,extreme_variable
49678,agn,2.2434813680520402e-15,1.8252078939282673e-15,3.905455496344988e-15,-14.6491,-14.7387,-14.4083,-0.1028,0.363,0.1,-0.9982,2.259,0.0998,162.25073,-6.77789,0.21393359,4.056018,unclassified
7971,anomaly,3.880848193203355e-12,3.998958311156973e-13,7.693594301835237e-13,-11.4111,-12.3981,-12.1139,-0.8132,0.316,0.404,-0.3935,19.288,0.1136,88.52529,18.10807,0.21386606,4.0544353,extreme_variable
11647,xrb,3.2115025932858484e-13,3.4597060505732404e-13,1.026382062416013e-12,-12.4933,-12.461,-11.9887,0.0372,0.4958,0.006,-1.0,6.45,0.2628,23.63538,-3.97188,0.21378617,4.0525637,unclassified
107,agn,3.5321218840595165e-16,4.879323503437225e-13,5.944006163870664e-13,-15.452,-12.3116,-12.2259,0.9986,0.0984,1.141,0.0574,0.122,0.0931,77.64305,28.59938,0.21368587,4.0502133,unclassified
76372,xrb,9.42646894156034e-16,1.129690358224608e-14,1.7368739590212993e-14,-15.0257,-13.947,-13.7602,0.846,0.2118,0.027,-1.0,3.821,0.0242,251.08077,-64.08813,0.21366942,4.049828,unclassified
76103,xrb,3.380562483834932e-14,1.9800742718187608e-14,1.403945444191467e-14,-13.471,-13.7033,-13.8526,-0.2613,-0.1702,0.917,-0.0374,4.389,0.0312,143.34484,8.58893,0.21359143,4.048001,unclassified
67794,anomaly,2.014527158731195e-11,7.867653515590736e-12,5.858001927154989e-12,-10.6958,-11.1042,-11.2323,-0.4383,-0.1464,7.553,0.8781,13.709,0.0853,25.90295,33.04743,0.21338373,4.043134,extreme_variable
66224,anomaly,1.210587449036692e-11,3.5112429888153226e-12,4.1877854338238935e-12,-10.917,-11.4545,-11.378,-0.5503,0.0879,7.304,0.8636,6.66,0.0643,206.98318,13.47612,0.21334942,4.0423303,super_luminous
48679,xrb,6.789048676721522e-14,7.466405549652856e-13,1.5485428959190292e-12,-13.1682,-12.1269,-11.8101,0.8333,0.3494,0.989,-0.0049,4.908,0.075,18.17483,-43.68239,0.2132964,4.041088,unclassified
34506,anomaly,2.2102544961259073e-16,8.721306535484257e-15,3.423995938048023e-13,-15.6556,-14.0594,-12.4655,0.9506,0.9503,1.775,0.2491,0.069,0.0741,205.27092,19.43146,0.21321025,4.0390697,ultra_hard
76084,xrb,3.1316304668937413e-15,6.453310859588166e-15,1.7630335254907438e-14,-14.5042,-14.1902,-13.7537,0.3466,0.4641,0.026,-1.0,3.001,0.2816,322.28063,80.95458,0.21313444,4.037293,unclassified
22310,xrb,4.7649506520419e-14,2.493273246850489e-14,1.707302846325806e-14,-13.3219,-13.6032,-13.7677,-0.313,-0.1871,0.247,-0.6071,4.074,0.0825,147.76277,34.17434,0.21307437,4.035886,unclassified
47300,anomaly,9.25204346292473e-13,2.8479511943077172e-15,7.272339140719429e-17,-12.0338,-14.5455,-16.1383,-0.9939,-0.9502,0.168,-0.7736,2.465,0.0611,205.61486,-11.25387,0.21296719,4.0333743,ultra_soft
43820,anomaly,1.5922576710359925e-13,1.4201254199353059e-13,4.149313264464092e-14,-12.798,-12.8477,-13.382,-0.0571,-0.5478,0.165,-0.7822,15.772,0.149,347.15883,-15.28042,0.2129587,4.0331755,extreme_variable
78206,anomaly,2.4383922291052224e-13,1.089178074539376e-13,2.454938529328068e-15,-12.6129,-12.9629,-14.61,-0.3825,-0.9559,0.101,-0.9948,15.195,0.045,281.28334,-86.7681,0.21287629,4.0312448,extreme_variable
38609,agn,1.1349427451413467e-18,5.637947750812116e-15,7.97750024161334e-15,-17.945,-14.2489,-14.0981,0.9996,0.1718,0.119,-0.9251,3.188,0.0031,67.09291,-71.44105,0.21276751,4.0286956,unclassified
43345,anomaly,7.638711604137299e-15,9.333702713356606e-13,6.12899000500818e-12,-14.117,-12.0299,-11.2126,0.9838,0.7357,0.069,-1.0,1.799,0.0336,167.44477,-75.23961,0.21274765,4.02823,ultra_hard
19957,agn,1.198409188455451e-14,2.149548942604373e-14,2.977398211414117e-14,-13.9214,-13.6677,-13.5262,0.2841,0.1615,1.485,0.1716,3.836,0.053,85.52121,22.78579,0.21270038,4.027123,unclassified
28226,agn,1.6593182734295614e-14,7.63005290149657e-14,8.1309363887586e-14,-13.7801,-13.1175,-13.0899,0.6427,0.0318,1.77,0.248,3.72,0.0671,170.47139,-51.48158,0.21251729,4.022833,unclassified
5488,anomaly,2.687523765102317e-14,9.915885971767055e-14,1.4836145069989952e-12,-13.5706,-13.0037,-11.8287,0.5735,0.8747,0.013,-1.0,1.687,0.0049,132.4795,-64.96687,0.21249945,4.022415,ultra_hard
41422,anomaly,5.956943864581571e-16,1.4864822946775774e-14,4.653344254671612e-13,-15.225,-13.8278,-12.3322,0.9229,0.9381,0.071,-1.0,2.075,0.1718,237.71804,-1.77922,0.2123264,4.0183606,ultra_hard
36211,agn,1.7106741868701843e-13,2.43995949518501e-13,3.21676173555245e-13,-12.7668,-12.6126,-12.4926,0.1757,0.1373,1.958,0.2919,2.673,0.0675,358.24466,-83.18304,0.21230255,4.0178013,unclassified
16648,xrb,1.340388691815059e-13,1.1624867323321418e-13,4.733012792438934e-15,-12.8728,-12.9346,-14.3249,-0.0711,-0.9218,0.009,-1.0,2.098,0.1495,156.99589,-38.26065,0.21225896,4.0167804,unclassified
5974,anomaly,1.460156215160317e-13,2.7579645035689384e-15,7.57646538053547e-18,-12.8356,-14.5594,-17.1205,-0.9629,-0.9945,0.31,-0.5091,2.358,0.1118,275.94713,76.14632,0.21223997,4.016335,ultra_soft
24551,xrb,3.314475082577533e-14,1.1603685528357803e-14,7.604626440935231e-15,-13.4796,-13.9354,-14.1189,-0.4814,-0.2082,0.003,-1.0,6.089,0.0919,340.24832,25.51399,0.21215878,4.014433,unclassified
13853,anomaly,1.9407631892520066e-12,2.81063407837611e-14,2.9085216914331113e-17,-11.712,-13.5512,-16.5363,-0.9714,-0.9979,0.199,-0.7008,2.393,0.0419,295.44558,-0.95586,0.21208769,4.0127673,ultra_soft
44892,anomaly,4.0630176438306096e-12,7.31194362292783e-14,3.8663041557266096e-14,-11.3912,-13.136,-13.4127,-0.9646,-0.3082,0.521,-0.2829,2.475,0.0078,311.96572,-87.03533,0.21208605,4.0127287,ultra_soft
5089,anomaly,5.396906820351858e-12,1.896803530484669e-14,2.609187802413748e-14,-11.2679,-13.722,-13.5835,-0.993,0.1581,2.012,0.3036,2.75,0.131,150.39351,53.76878,0.21205366,4.0119696,unclassified
75012,anomaly,2.4144121168660723e-13,3.785987852373172e-14,2.428006918880501e-14,-12.6172,-13.4218,-13.6148,-0.7289,-0.2185,1.219,0.0861,6.793,0.0209,78.14318,-48.74868,0.21178886,4.0057654,unclassified
48873,anomaly,1.8249428405499792e-13,1.1433710020165336e-13,4.127306445864223e-14,-12.7388,-12.9418,-13.3843,-0.2296,-0.4695,0.093,-1.0,12.712,0.0052,327.82288,9.58646,0.21175441,4.004958,extreme_variable
59397,anomaly,2.6709318203159934e-13,7.410328373325099e-16,1.7150540781142156e-15,-12.5733,-15.1302,-14.7657,-0.9945,0.3966,0.475,-0.3232,3.419,0.0118,122.96603,-18.39188,0.2116608,4.0027647,unclassified
13040,anomaly,4.4594679879241027e-13,1.7133683747930372e-13,5.793077374513834e-14,-12.3507,-12.7661,-13.2371,-0.4449,-0.4946,0.134,-0.8722,18.932,0.125,56.44644,-12.86371,0.21131338,3.9946246,extreme_variable
18877,anomaly,1.76216398449576e-12,5.345901377883343e-15,6.798101597336804e-15,-11.754,-14.272,-14.1676,-0.994,0.1196,2.526,0.4024,2.022,0.0028,149.57039,51.55896,0.211301,3.9943345,unclassified
65936,xrb,5.009840410540692e-16,7.628495458087212e-15,1.0369295923364454e-14,-15.3002,-14.1176,-13.9843,0.8767,0.1523,0.791,-0.1019,4.429,0.1053,80.04536,44.63164,0.21127588,3.9937458,unclassified
15851,anomaly,1.1862177669557058e-12,2.991294376743359e-15,1.8989039318114505e-15,-11.9258,-14.5241,-14.7215,-0.995,-0.2234,0.541,-0.2671,1.279,0.0038,150.72933,13.12293,0.21126184,3.9934168,unclassified
38682,anomaly,1.0330552517508832e-11,4.907187720921723e-12,5.969249313456323e-12,-10.9859,-11.3092,-11.2241,-0.3559,0.0976,6.396,0.8059,12.569,0.0495,286.04069,-78.80953,0.21122098,3.9924595,extreme_variable
